first_name,last_name,dob,year_of_birth,gender,zip,address
swen,muehle,19441108,1944,M,33612,frankegasse 188
mirja,haering,19610929,1961,F,99120,johannplatz 8
hermannjosef,drubin,19530917,1953,M,16918,grazyna-beer-gasse 3
fridolin,weitzel,19970303,1997,M,11079,torben-doehn-gasse 97
ilona,weitzel,19510824,1951,F,81477,dussen vanstrasse 2
klaudia,seidel,19940819,1994,F,54859,jens-seidel-platz 91
emmy,gumprich,19690218,1969,F,13987,robin-klemt-platz 12
annemarie,krause,19861226,1986,F,69159,kati-thanel-allee 551
rolf,huhnoestrovsky,20061128,2006,M,49185,theda-etzold-strasse 9
klaudia,jaehn,19811211,1981,F,64842,bergerweg 50
walentina,jacobijaeckel,19501030,1950,F,26054,maurizio-mielcarek-weg 64
moritz,hering,19860408,1986,M,63977,muzaffer-muehle-allee 87
hiltraud,gehringer,19981122,1998,F,79338,helena-rust-ring 61
josefa,kraus,19510209,1951,F,13316,cathleen-birnbaum-ring 60
carin,mentzel,19860112,1986,F,66034,klaus-guenter-weller-ring 2
hanno,peukert,19521015,1952,M,51811,gorlitzstrasse 5
gunter,thies,19780705,1978,M,93545,balthasar-zahn-gasse 7
karlernst,doehn,19880220,1988,M,22007,gerfried-hornig-strasse 8
henriette,mohaupt,19660324,1966,F,24782,laurenz-fliegner-ring 788
gordana,hermann,19711103,1971,F,28410,oestrovskyplatz 61
stephan,dehmel,19691013,1969,M,44595,soedingstrasse 97
adam,bender,20041115,2004,M,47713,manuela-meyer-strasse 89
babett,etzoldnaser,19980114,1998,F,4944,deborah-zirme-strasse 38
hansdietrich,schulz,20070510,2007,M,86214,martingasse 5
doerthe,geisel,19780607,1978,F,91669,imelda-dietz-weg 8
ryszard,kochehlert,19940109,1994,M,66877,scheuermannweg 11
sibel,geissler,19860917,1986,F,82163,hannchen-keudel-ring 423
siglinde,schoenland,19470306,1947,F,36581,mangoldallee 67
valeri,becker,19730704,1973,M,17580,tintzmannweg 66
joergpeter,groettner,19491226,1949,M,67557,eleonora-reinhardt-gasse 58
jelena,heydrich,19451005,1945,F,30303,lachmanngasse 3
nikolaj,steuer,19900227,1990,M,61637,lotte-kallert-platz 6
denny,heuser,19470419,1947,M,78020,gnatzstrasse 98
hans,joseffreudenberger,19971220,1997,M,90841,mariana-albers-platz 59
mohammad,roht,19630306,1963,M,30819,rosina-gehringer-allee 8
eduard,ackermann,19990422,1999,M,91565,gutknechtplatz 8
luisa,haering,19640119,1964,F,23520,schoenlandgasse 69
evangelia,eberth,19920401,1992,F,59010,senol-kostolzin-strasse 9
alwin,werner,19560801,1956,M,57367,kaulweg 8
dagmar,lange,20041019,2004,F,72645,radischgasse 385
muharrem,troest,19450511,1945,M,71585,weitzelplatz 60
diethard,zimmer,19930306,1993,M,50071,haufferplatz 561
herlinde,karge,19580420,1958,F,42714,bolnbachallee 27
annika,metz,19590312,1959,F,38188,andrey-junck-strasse 30
steffi,stolze,19580315,1958,F,14290,rustallee 31
evi,rust,19841202,1984,F,43820,hermine-plath-strasse 43
adem,tlustek,19660820,1966,M,68296,hornigstrasse 47
nuran,zaenker,19680316,1968,F,60001,doris-kreusel-ring 82
ryszard,seidel,19500520,1950,M,92940,kostolzingasse 546
annelies,bolander,19530502,1953,F,3730,carolina-doerr-allee 66
heinfried,benthin,19580602,1958,M,46380,ortrud-seidel-weg 7
katarzyna,wilmsen,19950910,1995,F,20724,hoevelweg 229
nicole,roehrdanz,20051108,2005,F,9415,benthinring 39
emmerich,hesse,19980806,1998,M,14307,tomas-geissler-strasse 10
ottilie,henck,19800619,1980,F,44984,langernring 23
heino,schmiedecke,19710921,1971,M,62056,walburga-johann-gasse 217
julian,kochii,19500328,1950,M,49660,niemeiergasse 6
wolfruediger,wilmsenloeffler,20070320,2007,M,56004,bergerplatz 603
claudius,ullrich,19520712,1952,M,92610,zahnweg 189
hartmut,loeffler,19861026,1986,M,54253,kensyallee 93
marija,schacht,19701103,1970,F,97334,wilmsenstrasse 8
conny,schacht,19710512,1971,U,60895,tillmann-wesack-allee 1
dorina,kraus,19600501,1960,F,51615,schusterstrasse 1
fred,gude,19980819,1998,M,5047,hahnweg 5
leyla,gierschner,19660310,1966,F,56630,klemens-giess-gasse 8
marija,binner,19760528,1976,F,67321,dittmar-bolander-strasse 4
roderich,loefflerbeyer,19901022,1990,M,95237,robert-rudolph-allee 26
lena,kreusel,19640719,1964,F,14187,trommlerstrasse 7
friedemann,putz,19990313,1999,M,18757,peggy-neuschaefer-gasse 335
aribert,soedingwerner,19671206,1967,M,53858,ekkehart-rosemann-gasse 9
alexa,bluemelhaenel,19580611,1958,F,77074,van der dussenweg 7
sylvie,hesserenner,19720923,1972,F,31293,larissa-kambs-allee 35
burkhardt,hornich,19510809,1951,M,29827,fiebigweg 4
reinhart,finke,19800619,1980,M,18476,janna-koch ii-gasse 732
heidemarie,klingelhoefer,19560715,1956,F,39145,paffrathstrasse 7
kreszenz,werner,19630503,1963,F,90660,dittmar-beier-allee 7
meinrad,raedel,19560423,1956,M,86592,mara-bruder-allee 24
regine,wesackmeyer,19600325,1960,F,92234,evi-doehn-gasse 1
marco,hofmann,19890328,1989,M,34490,irmengard-juettner-gasse 239
apostolos,scheuermann,19650905,1965,M,43873,hahnplatz 5
theodoros,beier,19830411,1983,M,60824,striebitzstrasse 20
gerhard,hartung,19590505,1959,M,34730,seifertring 56
hansdetlef,graf,19571130,1957,M,53680,zlatko-gehringer-ring 1
karlludwig,kreusel,19611018,1961,M,38214,weinholdgasse 84
eggert,matthaei,19611002,1961,M,36847,haasering 1
slobodan,ruppersberger,19460309,1946,M,99592,cosima-geissler-weg 611
friedo,groettner,19471114,1947,M,10984,mustafa-lindau-strasse 56
bettina,schaefer,19681021,1968,F,18154,neureutherring 63
jennifer,drubin,19650321,1965,F,21103,renate-steckel-platz 61
lene,meister,19831220,1983,F,95159,gundel-scheibe-ring 47
judith,klingelhoefer,19441225,1944,F,41980,beyerstrasse 65
remo,ebert,19871006,1987,M,54738,rohtring 2
jann,scholtzgorlitz,19710514,1971,M,89330,atzlerstrasse 1
sylvana,nerger,19780929,1978,F,90988,bruderstrasse 906
gertraud,winkler,19920821,1992,F,35988,siegbert-schlosser-gasse 21
emanuel,holt,19481014,1948,M,19057,kaspar-wagner-ring 48
ortrud,kaul,19771127,1977,F,14342,evelyne-werner-weg 1
inna,caspar,19510901,1951,F,9645,zirmeplatz 29
luka,sauer,19950915,1995,M,81986,schustergasse 54
lidwina,jaekel,19770407,1977,F,6144,edmund-salz-platz 60
mirella,krause,19560718,1956,F,93327,anton-etzler-allee 68
albina,wilmsen,19550426,1955,F,76563,hansgeorg-roemer-ring 4
helma,riehl,19771230,1977,F,78592,holger-haering-platz 285
hans,juergenhoelzenbecher,19780607,1978,M,20049,heinz-guenter-klotz-ring 16
utz,junck,19550828,1955,M,80333,bartholomaeus-lindner-gasse 25
mareile,beer,19870116,1987,F,60446,neureutherring 4
sarina,bonbach,19800426,1980,F,61913,hethurplatz 49
theodora,roskoth,20010523,2001,F,99448,jakob-pruschke-ring 3
bekir,bauer,19610907,1961,M,57226,hans d.-eimer-gasse 44
jovan,pechel,19851220,1985,M,55964,ricardo-linke-gasse 72
christine,sorgatz,19750809,1975,F,17571,hans-theo-pieper-weg 96
hansulrich,hartmann,19600212,1960,M,3728,jaentschstrasse 216
silva,seidel,19850924,1985,F,49563,wigbert-foerster-gasse 3
benjamin,jaehn,19560906,1956,M,28581,heinz-otto-walter-strasse 74
margrit,karge,19991014,1999,F,35643,zehra-budig-allee 4
annaluise,kroker,19761102,1976,F,3903,ayse-stey-gasse 96
francis,bachmann,20030726,2003,M,19129,mirjam-jaekel-platz 452
frauke,eberth,19741202,1974,F,41188,ali-hoerle-weg 34
tuerkan,gorlitz,19481029,1948,F,69552,bonbachplatz 86
marita,juettner,19820714,1982,F,78776,neureutherweg 7
edward,junk,19500812,1950,M,73961,antonina-krebs-platz 96
rotraud,bolzmann,19890523,1989,F,47747,raphael-hornich-allee 93
delia,stolze,19981020,1998,F,93471,ferdinand-heintze-platz 1
osman,barkholzbauer,19920803,1992,M,57893,schlosserallee 93
katalin,seidel,19710123,1971,F,86832,speerstrasse 53
kuno,lorch,19991121,1999,M,16136,sauerweg 43
alwin,kobelt,19501115,1950,M,12035,muelichenallee 675
traugott,winkler,19580422,1958,M,79593,schmiedeckeweg 31
leila,stadelmann,19990125,1999,F,97130,wilmsstrasse 3
hanny,caspar,19831228,1983,F,61129,andersstrasse 8
cynthia,scheuermannkoester,19671129,1967,F,76963,viktoria-ruppersberger-platz 73
miguel,reichmann,20070509,2007,M,75588,arnulf-groettner-platz 467
dariusz,johann,20020907,2002,M,45329,eckard-thanel-allee 8
miodrag,oestrovsky,19710802,1971,M,50798,hans-uwe-ortmann-ring 6
achim,junck,19601209,1960,M,92840,klaere-junck-ring 261
sergio,bolzmann,19751120,1975,M,66629,wendeplatz 77
dunja,segebahndavids,19950729,1995,F,47774,seipweg 263
alice,roskothhein,19750921,1975,F,50316,scholzgasse 55
roman,baehr,19850921,1985,M,86666,volker-mielcarek-allee 5
irmengard,ebert,19820113,1982,F,22369,heuserweg 87
wojciech,pohlkaul,19840204,1984,M,32594,florentine-trupp-strasse 70
henrik,steinberg,19650303,1965,M,980,nikolaos-pohl-strasse 6
brita,junk,19600214,1960,F,50211,bohlanderweg 1
constanze,weinhold,19950507,1995,F,95469,jacek-dehmel-weg 7
annelise,sauerzimmer,19950428,1995,F,39475,pergandestrasse 173
ramazan,trueb,19531128,1953,M,80236,fechnerstrasse 4
astrid,groettner,19990213,1999,F,50640,zaenkerstrasse 78
frankmichael,kusch,20010324,2001,M,22643,wulf-knappe-ring 889
frederic,harloff,19940323,1994,M,41082,ludger-luebs-weg 82
julius,rogner,19610624,1961,M,47569,reimer-plath-gasse 6
heinzjosef,bolander,20061015,2006,M,31150,gehringerstrasse 905
soenke,atzler,19891008,1989,M,51939,justina-ring-weg 713
immo,giesslange,19460507,1946,M,10567,hans-josef-schacht-ring 73
isidor,baerer,19610422,1961,M,10739,ullmanngasse 430
patrick,anders,19950213,1995,M,18066,staudeplatz 6
adelinde,binner,19700417,1970,F,90577,veronica-schweitzer-strasse 93
mirco,loeffler,19550408,1955,M,66992,ramon-linke-ring 7
alberto,ziegert,19980131,1998,M,17796,ella-neureuther-strasse 4
hermann,trupp,19780319,1978,M,49883,urte-klapp-gasse 1
dennis,lorch,19640709,1964,M,61839,herbert-lange-gasse 82
edward,schaefer,20031215,2003,M,5815,koehlerallee 10
stefanie,hande,19641005,1964,F,67790,ullrichgasse 62
mehmet,girschner,19790820,1979,M,27771,krausring 8
bert,loos,19590308,1959,M,1889,faruk-ladeck-platz 68
hermann,josefreichmann,20020916,2002,M,82855,francisco-herrmann-strasse 620
caecilie,gumprich,19920426,1992,F,86927,jonathan-tintzmann-gasse 5
ullrich,heidrich,19481216,1948,M,80388,ladeckstrasse 37
alwine,doerschner,19810429,1981,F,18144,miesplatz 1
bert,luebs,19690927,1969,M,46437,maxim-kruschwitz-allee 35
tomislav,kranz,20041021,2004,M,62352,uschi-baehr-allee 77
petra,riehl,19501220,1950,F,31578,alexej-kranz-strasse 13
gert,suessebier,19840828,1984,M,46132,traugott-sauer-platz 9
raissa,ebert,19480323,1948,F,61522,gerlachweg 78
theodor,bloch,19470208,1947,M,3641,iris-keudel-strasse 17
bertold,hiller,19561110,1956,M,51324,tim-kreusel-ring 56
lotte,rohleder,20040928,2004,F,77663,edeltraut-kobelt-ring 1
editha,kallert,19710301,1971,F,18419,seipgasse 6
franzpeter,gunpf,19810822,1981,M,60575,haeringring 59
ellen,schmiedt,19710410,1971,F,45417,harloffplatz 1
thorben,auchschlauchin,19620415,1962,M,55599,gerd-jacobi jaeckel-ring 47
rupert,loeffler,19920523,1992,M,58768,margareta-hess-ring 785
maximilian,doehn,19930412,1993,M,91534,gino-stiffel-allee 76
samir,linke,19510126,1951,M,24358,hoerleplatz 24
albertine,poelitz,19620327,1962,F,52687,henckstrasse 2
eric,speer,19580707,1958,M,16495,kreuselweg 86
hildburg,hofmann,19920213,1992,F,67489,heinrichweg 56
arzu,hethurzobel,20041122,2004,F,48346,walli-kade-platz 874
jadwiga,bachmann,19510316,1951,F,35877,tatiana-hendriks-ring 337
mechthilde,rogge,20020711,2002,F,7679,micha-eigenwillig-allee 751
lea,ernst,19450326,1945,F,57209,dragan-henk-gasse 663
franz,hornichnoack,19830610,1983,M,21322,rafael-ebert-weg 1
heidi,zaenker,19860513,1986,F,1106,zobelring 3
robby,huebel,19520125,1952,M,12229,werneckeplatz 62
michaela,beier,19810127,1981,F,55464,kensyweg 46
pero,giess,19570112,1957,M,71163,sigrun-zahn-strasse 332
erdmute,schaaf,19960613,1996,F,15400,balthasar-hande-allee 97
rosita,rose,19570719,1957,F,9228,roskothring 27
franco,trupp,19790916,1979,M,97849,gorlitzstrasse 8
falk,kraushaar,20040107,2004,M,38762,waehnerplatz 50
ursula,suessebier,19490818,1949,F,5321,bonbachstrasse 31
adolfine,auchschlauchinoderwald,19940406,1994,F,40200,ralf-peter-kramer-allee 52
katarina,otto,19571222,1957,F,99576,andrea-giess-gasse 970
valeri,junck,19560509,1956,M,26278,stolzestrasse 90
nadeshda,hendriks,19700527,1970,U,94157,jaroslav-baerer-ring 941
elke,junk,19841130,1984,F,21879,friedrich-karl-sontag-strasse 27
martina,stoll,19540409,1954,F,81210,kraushaarstrasse 1
klausguenter,kusch,19670723,1967,M,68477,annette-bolander-gasse 99
beata,seifert,19820601,1982,F,98713,heydrichplatz 28
heidemarie,schuchhardt,19871219,1987,F,72737,martina-klotz-weg 954
adriane,doehn,19780913,1978,F,66146,schwitalallee 1013
gordon,spiessmeister,19691004,1969,M,75681,striebitzstrasse 11
nathalie,roerricht,19441214,1944,F,74982,veli-stadelmann-strasse 4
burkard,junitzhartmann,19620711,1962,M,54886,christel-christoph-ring 46
friedrichwilhelm,wieloch,19750415,1975,M,40312,henckplatz 99
klausulrich,schomberhiller,19800513,1980,M,38864,carstenring 19
wolfram,bluemel,19890308,1989,M,85293,jaehnplatz 11
adolfine,kuehnert,19830715,1983,F,36106,gerlachstrasse 14
oswald,bolander,19740710,1974,M,12958,geiselstrasse 79
bozena,mitschkeherrmann,19470828,1947,U,70159,bernfried-klingelhoefer-weg 96
reinhold,junken,19461230,1946,M,76349,bodo-langern-allee 459
jelena,ritter,19890907,1989,F,24275,hilda-etzold-strasse 81
ingmar,kambsbender,19940516,1994,M,71992,heinz-peter-eigenwillig-platz 53
freddy,boerner,19560829,1956,M,43637,hoffmannstrasse 56
gina,wesack,20031114,2003,F,15304,samira-binner-ring 1
fadime,ullrich,19450105,1945,F,94025,spiessplatz 6
hanstheo,schmidt,19691030,1969,M,31069,elwira-zobel-ring 601
anastasios,wilms,19471117,1947,M,45298,staudeplatz 9
diethard,zimmer,19581201,1958,M,16613,swantje-klotz-weg 9
irmhild,rosemann,19780111,1978,F,65616,leonore-ring-weg 2
carmine,groettner,19870815,1987,M,11739,sedat-geissler-ring 34
heinzwilhelm,ritter,19670608,1967,M,64898,gebhard-conradi-platz 3
uli,keudel,19520215,1952,U,86613,margarethe-binner-platz 860
gundolf,kade,19910921,1991,M,71052,gudering 34
karin,doerr,20010507,2001,F,85776,etzlerplatz 25
herwig,holtjohann,19571103,1957,M,62827,kohlallee 88
heinzjuergen,margraf,19780319,1978,M,42435,ebertplatz 39
manja,hethur,19590804,1959,F,99831,jo-johann-strasse 22
freddy,froehlich,20031103,2003,M,79004,reisingallee 640
leonie,mohauptdoerr,19800922,1980,F,49246,magda-roskoth-gasse 49
heiko,kruschwitzreising,19670713,1967,M,71298,mitschkering 26
hinrich,heydrich,19881028,1988,M,19816,traudel-taesche-weg 829
peer,saeuberlich,20030612,2003,M,23445,erna-pergande-ring 98
zoltan,etzler,20001027,2000,U,66508,warmergasse 1
albina,ladeck,19921111,1992,F,14818,luebsweg 9
giesela,suessebier,19710310,1971,F,52384,miesstrasse 86
tamara,heringkeudel,19460204,1946,F,24466,etta-hauffer-ring 1
simon,herrmann,19910503,1991,M,25953,wulffstrasse 9
klaudia,loeffler,20001006,2000,F,71009,rené-jopich-ring 94
lilo,nette,19491223,1949,F,38492,bolzmannstrasse 81
othmar,junken,19670505,1967,M,93370,heinz-stahr-strasse 412
swetlana,klemmseifert,19950526,1995,F,92470,knappering 4
cilly,rosenow,19900901,1990,F,75676,margrafallee 865
olav,metz,19500915,1950,M,31850,lina-ehlert-platz 4
hiltrud,bauer,19631209,1963,F,97160,hansjoerg-beyer-gasse 4
tuerkan,misicher,19731127,1973,F,94796,sina-ehlert-weg 1225
yvonne,schacht,19470613,1947,F,89210,gunther-rust-allee 940
sandy,ebert,19670903,1967,U,75065,frieder-hande-platz 65
reinhart,finke,19681124,1968,M,73594,zaenkerstrasse 815
geraldine,kostolzin,19820811,1982,F,80481,krausplatz 105
melita,gerlach,19620108,1962,F,90313,natalie-hethur-weg 8
edmund,kusch,19900627,1990,M,94987,isidor-biggen-weg 1
ortrun,beyer,20010329,2001,F,97319,kitzmannring 5
isa,krein,19700929,1970,F,98059,reichmannplatz 24
hansgeorg,tschentscher,19720329,1972,M,6689,karen-huhn-gasse 75
fanny,heckerriehl,19550822,1955,F,5852,dippelplatz 6
geert,krause,19520909,1952,M,89605,salzallee 3
nathalie,kuhl,19721210,1972,F,81736,mosemanngasse 9
wolfram,hoefig,19891220,1989,M,16295,kramerstrasse 38
gudrun,briemer,19850619,1985,F,20770,leonid-schomber-platz 7
britta,krein,19500526,1950,F,16800,poelitzstrasse 34
christiane,lachmannmosemann,19520823,1952,F,71844,konstantinos-loewer-allee 7
klaere,hein,19901227,1990,F,24765,folkert-moechlichen-weg 3
nancy,henschel,19570109,1957,F,20818,beckmannplatz 513
dietlind,liebeltmielcarek,19621206,1962,F,77143,scholzring 6
thilo,kuhlhartung,19840114,1984,M,34691,jose-schleich-strasse 26
filippo,scheibehauffer,20010626,2001,M,28218,holzapfelplatz 222
marten,koehler,19860613,1986,M,42957,hamannweg 8
hardy,pergande,19810130,1981,M,33673,karl-hans-finke-platz 21
anneliese,wieloch,19890110,1989,F,31635,leopold-briemer-weg 6
ortwin,fritsch,19990423,1999,M,58124,hoefigallee 33
cecilia,raedel,19780219,1978,F,60635,kata-tlustek-platz 718
erdogan,pieper,19511017,1951,U,99789,hartmuth-jaekel-platz 90
ronald,kuhl,19870515,1987,M,72225,lucia-finke-strasse 83
jolanda,dowerg,19830223,1983,F,215,veit-heydrich-strasse 2
ellen,gorlitzstiffel,19790723,1979,F,68657,reza-binner-weg 45
tomas,vanderdussen,20040214,2004,M,39713,aldo-juncken-allee 3
annekatrin,stumpfgreingroth,19700814,1970,F,40233,bohnbachweg 358
christa,zimmer,19810812,1981,F,75161,elfi-albers-allee 4
irma,greingrotheberhardt,19761021,1976,F,39769,heuserstrasse 6
gottlob,plath,19840918,1984,M,98913,moechlichenstrasse 82
traudel,reuterhuhn,19891216,1989,F,62108,baumweg 639
mariola,doerschner,19710620,1971,F,77102,wilmsenallee 180
magrit,gehringer,19560731,1956,F,46611,oskar-gumprich-platz 9
olivia,renner,19721104,1972,F,98014,jonas-hecker-platz 45
gerald,haase,19811011,1981,M,91069,claus-doerr-gasse 3
ivanka,junk,20000701,2000,F,16583,bluemelweg 1479
wieland,ernst,19600503,1960,M,34767,koesterstrasse 716
erhardt,doerschner,20041009,2004,M,59985,elias-klemm-gasse 82
mirjana,oestrovsky,19820201,1982,F,36415,stollplatz 4
carmen,taesche,19850626,1985,F,99202,schaafring 32
erdal,wulff,19460714,1946,M,73178,hanna-wirth-strasse 6
mirella,rosemann,19660718,1966,F,36646,siegrun-hamann-platz 434
gerard,bolnbach,19520728,1952,M,18410,mangoldring 2
melita,scholtz,19760731,1976,F,90470,loewerstrasse 67
dorothe,vogt,19560416,1956,F,62319,robby-schmiedt-platz 67
alicja,muelichen,19560509,1956,F,86200,juettnerweg 2
juergen,henck,19850213,1985,M,56044,misicherallee 437
toni,vogt,19741216,1974,M,19887,waltergasse 402
konstanze,heuser,19460930,1946,F,47100,heuserstrasse 46
jutta,reichmann,20050809,2005,F,47154,erica-beer-ring 544
heide,spiess,19540616,1954,F,42987,editha-rudolph-allee 953
veli,jaehn,19500208,1950,M,1126,arndt-rogge-weg 9
meinolf,faust,19820129,1982,M,57754,peter-michael-schmiedt-platz 7
ferenc,schottin,19951106,1995,M,94633,warmerring 341
cosima,nette,19691024,1969,F,16955,aurelia-steckel-ring 488
irmela,schacht,19980729,1998,F,50385,gumprichgasse 2
denise,neuschaefer,20020118,2002,F,24834,alexei-mielcarek-allee 8
johanna,kensy,19930205,1993,F,72933,hans-jochen-vollbrecht-platz 1
wieland,loeffler,19600319,1960,M,83929,sontagstrasse 622
wilfriede,saeuberlich,19601225,1960,F,76471,arif-gotthard-platz 8
lothar,pohl,19510607,1951,M,8530,putzstrasse 1
claudia,bauer,19980501,1998,F,95056,fliegnerring 1
ada,ring,19550314,1955,F,13458,hatice-bolzmann-allee 14
mathilde,wieloch,19600205,1960,F,22975,zimmergasse 63
wilfriede,henschel,19470101,1947,F,93741,netteallee 24
rupert,wulf,19621017,1962,M,55986,engin-juncken-platz 51
hansrudolf,jessel,19551109,1955,M,56466,bruderplatz 7
guenter,birnbaum,19670225,1967,U,12715,svea-thies-strasse 9
cathrin,zobel,19570227,1957,F,71888,wibke-seidel-allee 238
arnd,jockel,19620421,1962,M,52859,schottinstrasse 8
erika,hamann,19520702,1952,F,60467,albersgasse 448
manuela,bruder,19830917,1983,F,26499,karina-scholz-strasse 9
raphael,hauffermargraf,19971030,1997,M,12188,steinbergplatz 94
irmengard,bachmann,19851005,1985,F,85364,caroline-pergande-gasse 6
geraldine,doering,19470320,1947,F,32838,plathstrasse 90
stephan,hande,19720620,1972,M,7765,christa-maria-neuschaefer-allee 25
till,freudenberger,19650413,1965,M,49500,judith-hendriks-gasse 808
werner,hahnkruschwitz,19600809,1960,M,77868,lilly-mies-ring 3
leander,paertzelt,19850930,1985,M,8163,schmidtkeallee 1410
pierre,davids,19920325,1992,M,29612,preissallee 4
rochus,hethur,20040414,2004,M,39267,helfried-martin-weg 14
korbinian,etzold,20000409,2000,M,40197,jaekelstrasse 24
madlen,mielcarek,19740418,1974,F,29574,gunpfstrasse 780
hedwig,trueb,19500408,1950,F,48379,schmidtkestrasse 54
aleksandra,hoevelweitzel,19980918,1998,F,46485,fedor-langern-strasse 652
burghard,rust,19740610,1974,M,60169,virginia-wulff-ring 1045
luis,schomberweller,19910319,1991,M,46996,nikolai-kade-ring 61
isidor,vanderdussen,19530122,1953,M,74549,rustplatz 353
janos,zirme,19771112,1977,U,48302,ullmannring 1
sylvie,jopich,19640922,1964,F,55822,bolanderallee 5
ryszard,boerner,19520729,1952,M,47306,schottinring 28
faruk,schomber,19620430,1962,M,1996,clara-rohleder-weg 6
tillmann,reichmann,19570426,1957,M,2653,steinbergallee 6
urte,carstenheinz,19811110,1981,F,48492,pieperweg 9
vitus,salz,19880410,1988,M,18771,dino-froehlich-platz 52
aneta,nohlmanswesack,19871026,1987,F,66798,haufferring 74
leonid,heinz,19901222,1990,M,82911,hendriksplatz 62
william,schaaf,19630711,1963,M,55894,meyerstrasse 99
stephanie,briemerbruder,19610528,1961,F,20431,brunhild-buchholz-strasse 66
jonas,klapp,19720210,1972,M,42459,ingetraud-beer-platz 7
teresa,trubin,19580522,1958,F,85773,gerd-albers-ring 9
patrizia,mude,20030317,2003,F,38277,weinhagestrasse 5
galina,soeding,19490427,1949,F,51813,gunda-stiffel-allee 576
tony,ruppersberger,19980217,1998,M,94332,wulfgasse 247
janko,stoll,19950328,1995,M,63813,kabusstrasse 27
rosina,hoffmann,19920530,1992,F,54055,hermannallee 25
mirja,davids,19590803,1959,F,66252,jesselallee 1
traugott,trubin,20041201,2004,M,26667,hofmanngasse 5
lisbeth,rudolph,19890313,1989,F,66279,hillerweg 565
waltrud,junckroemer,19570504,1957,F,39660,naserweg 64
branka,wernecke,19910929,1991,F,86541,leila-wernecke-gasse 7
renata,bruder,19801218,1980,F,99838,junkengasse 8
arndt,ehlert,19550812,1955,M,40475,aumannring 824
reinhold,auchschlauchin,19950530,1995,M,66363,raphaela-haase-weg 990
lidija,mosemann,19650218,1965,F,97149,handestrasse 87
cordula,kroker,20070722,2007,F,87799,hartmut-rudolph-strasse 941
lore,ruppert,19791117,1979,F,64756,baererplatz 65
zdravko,bohnbach,19470112,1947,M,90165,eberthring 7
liane,saeuberlich,19970730,1997,F,42310,eckbauerstrasse 108
sibel,seidel,19700605,1970,F,34506,hettnerallee 875
klaere,johann,19850823,1985,F,95483,henkstrasse 3
kuno,kobelt,19721116,1972,M,2411,silja-ebert-ring 3
barbara,steinberg,19600505,1960,F,15599,kensystrasse 78
wolfgang,huhn,20010907,2001,M,37216,berend-harloff-weg 3
andree,noack,19750608,1975,M,95135,schmidtweg 36
ramazan,roehrdanzschaaf,19640706,1964,M,58032,willfried-dehmel-ring 4
swetlana,reuter,19910728,1991,F,48247,beckerplatz 4
tom,jessel,19880720,1988,M,85152,cichoriusstrasse 40
karljosef,mies,19450212,1945,M,39833,janina-maelzer-weg 1
elli,faust,19551005,1955,F,20282,heinz-otto-nohlmans-ring 7
ludwig,neuschaefer,19740601,1974,M,51304,vogtring 7
constance,suessebier,19690805,1969,F,70344,melanie-niemeier-strasse 58
hanswilli,holzapfel,20010313,2001,M,25185,urszula-saeuberlich-weg 85
heribert,becker,19661031,1966,M,97375,andersgasse 9
hanspeter,renner,19521212,1952,M,92203,franjo-loos-gasse 90
grete,gorlitz,19781025,1978,F,9264,susanne-schlosser-platz 1
jovan,salz,19950804,1995,M,39898,antonius-reising-gasse 5
friedo,linke,19600527,1960,M,34786,sylvester-hellwig-weg 3
notburga,noack,19780915,1978,F,38754,vollbrechtallee 8
walentina,austermuehlejopich,19890620,1989,F,88733,harloffplatz 5
luzia,ullrich,19591226,1959,F,92614,alina-henschel-allee 92
pasquale,albers,19720925,1972,M,88450,schleichweg 31
martha,paffrath,19951018,1995,F,50760,evelin-hornich-platz 87
andrea,heser,19870608,1987,F,24378,gerhart-doerr-allee 8
rico,heintze,19640923,1964,M,47603,yvette-scheel-platz 65
bekir,finke,19580828,1958,M,71319,kraushaarplatz 23
danny,noack,19691022,1969,M,24108,jelena-langern-allee 364
gerard,lachmann,19770723,1977,M,74328,weissgasse 4
sabina,roht,19671115,1967,F,85185,stiffelstrasse 8
tina,henk,19620126,1962,F,27586,roman-stadelmann-allee 337
harm,stadelmannrust,19760130,1976,M,97023,miroslav-muehle-platz 39
annaluise,rogge,19660422,1966,F,28233,arno-butte-weg 8
hermann,josefhande,19810520,1981,M,7684,flora-neureuther-weg 67
hinrich,kusch,19921226,1992,M,12791,jacobi jaeckelstrasse 9
mehdi,berger,19710318,1971,M,33369,mustafa-hesse-allee 2
imke,gute,19911029,1991,U,11281,van der dussenallee 22
bayram,speer,19770226,1977,M,95244,keudelweg 2
heiko,henschel,19490802,1949,M,57324,daria-oderwald-weg 7
sigfried,krausewulff,19941109,1994,M,11709,paertzeltstrasse 18
silvana,liebelt,19740212,1974,F,39862,regina-schottin-strasse 8
dan,hartmann,19640712,1964,M,95242,polina-beer-platz 370
hannes,seip,19660107,1966,M,20754,dorit-jockel-allee 42
meral,stiebitzdoerschner,19510528,1951,F,71360,oxana-binner-ring 28
ursel,davids,20030530,2003,F,50041,mendestrasse 432
hdieter,faust,19960325,1996,U,19572,schlosserweg 7
horstdieter,loechel,19890701,1989,M,88044,rotraut-lachmann-gasse 66
fabian,heidrich,19950618,1995,M,88844,strohweg 349
gerdi,trubin,19641024,1964,F,74260,jonas-wilmsen-ring 33
