first_name,last_name,dob,year_of_birth,gender,zip,email,phone,address
Marlen,Jacob-heydrich,20061224,2006,F,48174,lbonbach@gmx.de,+49(0)4695 186502,Marlene-Kreusel-Gasse 227
Karla,Eigenwillig,20070106,2007,F,21991,pbachmann@googlemail.com,+49(0)4885 64245,Nikolaus-Stiebitz-Gasse 28/11
Frida,Möchlichen,19690906,1969,F,83133,meisterheidelinde@yahoo.de,+49(0)8948338293,Reimund-Lehmann-Weg 695
Rosi,Mies-karz,19500220,1950,F,12604,frederik06@web.de,00233 59530,Heinz-Kruschwitz-Allee 1
Frederike,Sauer,19790410,1979,F,01818,klemens19@gmx.de,+49(0) 901808013,Ritterallee 146
Urszula,Hermighausen-ullrich,19690519,1969,F,75240,paulomeyer@googlemail.com,+49(0) 691074050,Lisa-Lehmann-Gasse 2-4
Rochus,Cichorius,19781208,1978,M,19278,henny51@gmx.de,+49(0)9108011426,Hermannallee 76/15
Iwan,Kitzmann,19740428,1974,M,30317,johannrocco@hotmail.de,+49(0) 314237201,Etta-Dussen van-Ring 6
Hans,Jörg Wähner,19650627,1965,M,38042,ineuschaefer@gmail.com,01448 084779,Armin-Faust-Platz 193
Pascale,Gutknecht,19701230,1970,F,14758,geraldreichmann@yahoo.de,01940 956360,Hübelring 226
Otto,Plath-gierschner,19860307,1986,M,20820,almuth26@googlemail.com,+49 (0) 7977 972499,Ingried-Hartmann-Weg 6/2
Milan,Schäfer,19861027,1986,M,53159,adele34@web.de,+49 (0) 8765 251529,Trübgasse 89
Sönke,Renner,19670403,1967,M,56860,mudelea@gmail.com,+49(0)1472 454083,Jan-van der Dussen-Weg 90-90
Leszek,Ritter,19580704,1958,M,09104,ulrich50@googlemail.com,+49(0)9217088635,Putzweg 89
Hans-gerd,Jäkel Beng,19831231,1983,M,14789,zita02@yahoo.de,+49(0) 497680688,Noackring 95
Pedro,Seifert,19480120,1948,M,61047,djunck@hotmail.de,+49(0) 566898511,Wirthgasse 73-40
Karl-ernst,Möchlichen,19950509,1995,M,71496,jelena85@gmail.com,+49(0)7912051464,Adolphstraße 7870
André,Täsche,19511021,1951,M,36107,mary78@aol.de,04272 838977,Helga-Spieß-Platz 8-6
Julia,Dietz,20010729,2001,F,42766,doerschnermara@gmx.de,02013668241,Biggenring 5/2
Friedhelm,Rohleder,20051130,2005,M,55011,ywende@gmx.de,02325 38488,Ismet-Jäkel-Gasse 82/49
Susann,Hörle,19830920,1983,F,57194,mesut07@web.de,+49(0)6361788664,Rörrichtstraße 219
Dorota,Scheel,19460531,1946,F,98952,kkarz@gmx.de,(00453) 554142,Schmidtweg 4550
Holger,Kusch,19500716,1950,M,51530,geraldullmann@yahoo.de,0751550357,Claudia-Wagenknecht-Straße 20/97
Julius,Birnbaum,19920529,1992,M,14218,bmangold@hotmail.de,(03591) 848149,Dobesgasse 615
Michael,Höfig-ernst,19770925,1977,M,40813,misicherhansjoerg@aol.de,(05228) 86597,Buchholzallee 739
Carina,Henck,19710922,1971,F,09853,aseifert@aol.de,+49(0)0556 453177,Barbara-Wernecke-Straße 93
Wieland,Steuer,20030628,2003,M,96499,emine87@hotmail.de,(03761) 33898,Weihmannstraße 98-28
Vincent,Hornich,20010307,2001,M,12140,mangoldlina@web.de,06578 219876,Giesela-Sorgatz-Allee 77/93
Ilhan,Cichorius-sauer,19520615,1952,U,82364,bruderburkhardt@gmail.com,+49(0)4725 418962,Enno-Kramer-Straße 58
Mato,Renner-hartung,19830219,1983,M,62293,rosemannleonid@yahoo.de,+49 (0) 8321 860438,Ben-Cichorius-Straße 557
Adriana,Rosemann,19790716,1979,F,05848,yusuf67@gmx.de,05175838095,Henkring 40-23
Gretel,Herrmann,19700520,1970,F,68380,schinkenatali@gmx.de,+49(0)7687475321,Jockelallee 3/8
Swetlana,Steinberg,19640514,1964,F,76317,mielcarekthies@gmx.de,+49 (0) 3223 655748,Miroslav-Hornig-Allee 55/29
Laszlo,Thies,19481107,1948,U,83556,schmiedtklaere@aol.de,07200 999607,Bachmannring 285
Kilian,Hornich,19610703,1961,M,96530,remo67@googlemail.com,08278 873800,Jäkelring 483
Miriam,Hermann,19670513,1967,F,45392,judithhermighausen@hotmail.de,0554219987,Kitzmannstr. 755
Telse,Hethur,19790622,1979,F,49675,harloffbrian@yahoo.de,03492604769,Mielcarekallee 76/17
Chantal,Adolph-ackermann,19791015,1979,F,51428,fnaser@web.de,(05613) 436587,Gert-Faust-Gasse 9-2
Britta,Striebitz,19460409,1946,F,18644,proehricht@web.de,0936044747,Beyerplatz 162
Horst-dieter,Drubin,19811211,1981,M,65362,gertzmarcella@aol.de,0669307250,Scholtzgasse 9-2
Peggy,Trapp,19660504,1966,F,29202,jorge00@gmail.com,0222326906,Giorgio-Tintzmann-Weg 6/1
Berndt,Haering,19470723,1947,M,73075,wilmsenhans-juergen@hotmail.de,(07283) 23730,Klaas-Döhn-Weg 25/40
Evangelia,Kobelt,19550719,1955,F,48689,trubmariechen@gmail.com,+49(0)0257 75764,Kösterring 437
Vittorio,Mende,20031211,2003,M,81070,gertzfredo@hotmail.de,(03626) 81185,Miesstr. 3
Sophia,Beer,19950506,1995,F,86265,loewerdiana@yahoo.de,00630 44404,Leonard-Preiß-Gasse 6056
Erna,Birnbaum-wähner,19790304,1979,F,73944,jtrubin@aol.de,+49(0)1259 776725,Zobelweg 98
Kunibert,Dippel,19640512,1964,M,14116,hannchen73@googlemail.com,06465 442357,Roderich-Sorgatz-Gasse 93
Inka,Karge-benthin,19751229,1975,F,45567,pweinhage@googlemail.com,01099 54861,Freudenbergerallee 71-83
Bela,Lehmann,19510526,1951,F,96270,anton12@yahoo.de,+49 (0) 1189 907296,Schusterstr. 71/45
Leif,Caspar,19510514,1951,M,80114,kostolzinkarin@web.de,+49(0)6482 17182,Jane-Süßebier-Straße 32/29
Helmtrud,Junck,20070522,2007,F,65546,scheuermannheidi@googlemail.com,(09301) 34317,Striebitzgasse 4/5
Sigrun,Eberth,19600508,1960,F,73453,cosimobolzmann@googlemail.com,+49 (0) 0879 092495,Kadeplatz 44
Thaddäus,Stiffel,19531111,1953,M,04209,erolheser@web.de,+49 (0) 9385 665059,Rognerstr. 38/60
Hubertine,Wilmsen,19961113,1996,F,57139,rebecca37@gmail.com,01768 836690,Kästerstraße 43-24
Dusan,Tschentscher,19870327,1987,U,25223,stilla94@aol.de,0335905172,Liane-Faust-Weg 9
Genoveva,Hornich,20031017,2003,F,51461,nicolausvollbrecht@googlemail.com,05807 987195,Inka-Eberhardt-Ring 85
Hans-günter,Berger,19920531,1992,M,10662,bachmannrahel@yahoo.de,08807 81199,Mudering 5/1
Ehrenfried,Rudolph,19580215,1958,M,09247,felicia25@gmail.com,09262 739725,Emilia-Kühnert-Allee 1/2
Karlheinz,Bohlander,19990515,1999,M,44520,annekeullrich@gmx.de,(01326) 331595,Oderwaldring 3/9
Engin,Krein,19721227,1972,M,06134,qgumprich@web.de,+49(0)2465934666,Blochgasse 34-62
Doreen,Weitzel,19450815,1945,F,83237,ugunpf@web.de,04771 73202,Hans-Albert-Rohleder-Weg 62
Marcella,Hermighausen Beng,19511228,1951,F,85342,marjan31@hotmail.de,(02930) 78478,Roberto-Walter-Straße 53/71
Jovan,Scheibe,19941024,1994,M,72507,ottilie24@aol.de,00644 330526,Halil-Hauffer-Gasse 8975
Christos,Albers,19471218,1947,M,88500,piahesse@aol.de,(01216) 027326,Försterstr. 9008
Eleonora,Spieß,20060927,2006,F,97867,adriana02@web.de,+49(0)6551682443,Schinkegasse 2206
Jonas,Walter,19840807,1984,M,39605,weihmannmax@googlemail.com,0152030631,Liebeltstraße 77-42
Jörgen,Löffler,19720208,1972,M,88347,lachmannsaban@googlemail.com,+49 (0) 9338 366586,Martinstr. 8-4
Melanie,Dörr,19490414,1949,F,08574,andrejlorch@hotmail.de,+49(0) 606736255,Ellinor-Junitz-Ring 2-5
Aldo,Gude,19900313,1990,M,01785,saban30@gmail.com,+49(0)6509026420,Helge-Börner-Weg 274
Zenta,Trupp-stolze,19780714,1978,F,17918,uspiess@yahoo.de,+49(0)4735410375,H.-Dieter-Römer-Straße 4-4
Hans,Loos,19831117,1983,M,20859,uweller@hotmail.de,06103 84280,Giovanni-Hofmann-Weg 1-3
Ditmar,Thanel-pergande,19720305,1972,M,73865,wrose@googlemail.com,(04997) 47458,Häringstr. 6/4
Stefani,Mude,19831029,1983,F,30844,reutermagda@gmx.de,01124023771,Claudio-Berger-Platz 8
Hans-martin,Hettner,19870128,1987,M,35886,caspartilmann@web.de,03916 073113,Pauline-Hein-Ring 0
Dominic,Juncken,19841004,1984,M,62615,eweiss@web.de,08179 019576,Ivana-Klapp-Straße 3051
Swen,Oderwald,19450615,1945,M,63692,karl-ottodrewes@yahoo.de,(00307) 68236,Eckehard-Schleich-Straße 2/2
Karl-hermann,Austermühle,19441016,1944,M,95923,chornich@web.de,+49(0)9787 238306,Vito-Süßebier-Ring 60-50
Siegrid,Beckmann,19460225,1946,F,51069,kitzmannotfried@gmx.de,(03981) 72453,Michael-Zänker-Gasse 5207
Steffen,Schmiedecke,19500208,1950,M,07763,stiffelnatalja@web.de,+49(0)9106 924379,Sölzerstr. 92
Nada,Zobel-hofmann,20060219,2006,F,33101,siegrid89@hotmail.de,+49 (0) 0657 635633,Freudenbergerring 4928
Florian,Beier,19670706,1967,M,04331,ybinner@googlemail.com,+49 (0) 5951 558326,Patrick-Bolander-Allee 5460
Annelene,Drewes,19840110,1984,F,26727,evelynmentzel@web.de,04848725585,van der Dussengasse 78/24
Aysel,Geisel,19940603,1994,F,86357,cathleen72@aol.de,02479300348,Irmela-Schacht-Weg 18-40
Eitel,Pärtzelt,19700804,1970,M,74233,dimitri29@aol.de,(00985) 48092,Dietzgasse 0
Zenon,Löffler,20041002,2004,M,89215,nadiaklemt@hotmail.de,0481123582,Thanelstraße 334
Vadim,Hartung,19540117,1954,M,16425,hans-ludwig27@gmx.de,00579 294834,Rohledergasse 6/8
Notburga,Ruppersberger Beng,19881208,1988,F,67129,violettaschulz@web.de,00706167309,Tschentschergasse 30/43
Annelies,Heuser,20040810,2004,F,56003,trubhans-h@hotmail.de,0061231948,Ricardo-Nette-Straße 89
Felizitas,Neuschäfer Beng,19830426,1983,F,23732,mattiasreinhardt@aol.de,02871054123,Ortmanngasse 66
Thies,Röhricht,20060926,2006,M,82317,uteruppert@yahoo.de,+49(0) 258622476,Gertzstr. 90
Edwin,Hänel,20000913,2000,M,92131,zheidrich@yahoo.de,03237 72740,Miesgasse 1-9
Hans-friedrich,Schacht,20030402,2003,M,72625,misicherwillfried@gmx.de,(06740) 15529,Kochring 5/3
Olga,Trüb,19781006,1978,F,80653,reiner96@gmx.de,0297871403,Grafallee 7
Siegfried,Radisch,19930801,1993,M,68677,vdobes@web.de,(06919) 324392,Huhngasse 1
Alla,Hübel-hermighausen,20040123,2004,F,88827,mitschkedorothee@gmail.com,08576 600752,Ulla-Nerger-Gasse 36/41
Sylvie,Davids-hettner,19650814,1965,F,95420,ernest25@hotmail.de,+49(0)5185544855,Handestr. 19
Karl-werner,Bachmann-paffrath,19800726,1980,M,50173,holger70@web.de,03764 603113,Juan-Löffler-Gasse 6
Emilie,Hänel,19501025,1950,F,66812,heikealbers@gmx.de,02821 97486,Urte-Steckel-Weg 25
Aribert,Krause,19640211,1964,M,10409,lneuschaefer@gmail.com,+49(0) 612844360,Ullrichring 5-5
Gert,Butte,19750621,1975,M,69301,helgehesse@aol.de,03776 53616,Ziegertplatz 9-8
Bernt,Heinz-eigenwillig,19640610,1964,M,34986,viola10@gmail.com,+49 (0) 7928 458377,Ruppersbergerring 1-2
Gerd,Wähner,19841115,1984,M,23382,umitschke@yahoo.de,(06614) 81860,Igor-Jopich-Straße 49-39
Maurice,Niemeier,19450710,1945,M,03091,helmar18@web.de,08293174723,Nikolaos-Kaul-Gasse 4179
Julius,Wirth,20001117,2000,M,08144,dippelfranz@aol.de,+49(0) 009247092,Lübsstraße 8439
Elsbeth,Bachmann,20050113,2005,F,72043,sabine98@aol.de,(09748) 394740,Caterina-Herrmann-Allee 1
Trudi,Ebert,19910405,1991,F,52874,scholtzkaethi@gmail.com,+49(0) 584445449,Löwerplatz 6-6
Friedericke,Bloch,19530815,1953,F,26522,hans-henning99@yahoo.de,+49(0)7563 797696,Kurt-Junck-Ring 634
Mariana,Sauer,19580901,1958,F,84399,dbeer@yahoo.de,(07804) 63654,Weinholdweg 3/6
Mikhail,Ernst,19770522,1977,M,40021,katharinastolze@aol.de,09222977305,Gino-Spieß-Platz 20/87
Isabel,Hübel,19571231,1957,F,24402,obutte@hotmail.de,+49 (0) 0110 804569,Ferenc-Schmiedecke-Ring 82-85
Freia,Gieß,19780829,1978,U,96176,marytrupp@yahoo.de,+49(0)9860057492,Lara-Baum-Ring 59-67
Annika,Cichorius,19490119,1949,F,95798,frankeralf@yahoo.de,+49(0)4122054729,Eimerallee 43/65
Käthi,Kitzmann,19490529,1949,F,87802,birnbaumevangelia@aol.de,+49(0)2665 99813,Vollbrechtplatz 1-3
Brunhilde,Eimer,19501205,1950,F,19342,schmiedtalina@yahoo.de,04132 48682,Ilja-Heß-Straße 1265
Elena,Mentzel,19840527,1984,F,40854,henrik64@hotmail.de,0275937972,Rolf-Gertz-Straße 60-69
Gerfried,Heydrich,20021215,2002,M,05781,chornich@aol.de,+49(0)6856 512151,Hanna-Karge-Allee 53
Mona,Gerlach,19680920,1968,F,33370,ann-kathrinlangern@aol.de,04504 80890,Adem-Fiebig-Ring 8/4
Alban,Zorbach,19790903,1979,M,40675,wendelinholt@web.de,+49(0) 238387243,Loni-Schlosser-Gasse 38/23
Andrzej,Birnbaum,19750719,1975,M,80102,bolzmannralph@yahoo.de,+49(0)9938006539,Haasestr. 52/26
Friedbert,Karge,19940412,1994,M,59720,gundi63@gmx.de,+49(0) 847082633,Jeannine-Renner-Platz 285
Ines,Scheibe-beier,20030411,2003,F,47830,maxsteinberg@gmx.de,+49(0) 171449344,Lydia-Jockel-Gasse 71/24
Margrit,Hölzenbecher,19531023,1953,F,95598,aynur65@web.de,+49(0)5782838973,Nikola-Losekann-Straße 55-85
Cindy,Nohlmans,19490428,1949,F,28642,ignaz98@hotmail.de,+49(0) 836739242,Ludwig-Döhn-Gasse 805
Lilli,Briemer-langern,19621113,1962,F,35507,orhanloewer@gmx.de,06153607204,Miroslaw-Lachmann-Allee 2/5
Irmtraud,Kabus,19860324,1986,F,76612,zraedel@web.de,+49(0) 425725506,Hülya-Jäkel-Straße 4/1
Britt,Dörr,20051114,2005,F,08732,bolnbachregine@hotmail.de,05050740148,Emilie-Schacht-Gasse 930
Jo,Hecker,19450819,1945,U,19957,viola02@web.de,00501 225210,Yvette-Spieß-Gasse 164
Hans-joachim,Tintzmann,19841004,1984,M,18174,felicitasschuchhardt@yahoo.de,+49(0) 793891249,Uschi-Beckmann-Platz 7391
Hans-henning,Hecker,19820722,1982,M,92453,bayramklapp@aol.de,03334 996602,Sieringring 6-7
Greta,Hahn,19990223,1999,F,43770,frankrudolph@hotmail.de,(07200) 95802,Benedikt-Dippel-Platz 8/3
Dolores,Haase,19500207,1950,F,06957,thaneljohanne@gmx.de,+49(0) 310573398,Heserstraße 929
Herbert,Ditschlerin,19870924,1987,M,41568,mandyboerner@yahoo.de,03781 176629,Bolzmannallee 846
Katerina,Löffler-krein,20010606,2001,F,14640,igrein-groth@gmail.com,+49(0)5302 36288,Frederike-Speer-Straße 93
Leonore,Häring,20010208,2001,F,39056,h-dieter58@gmx.de,(08129) 209072,Täscheweg 8
Maya,Langern,19721214,1972,F,14322,kordula24@googlemail.com,+49(0)8647885398,Schwitalweg 3-6
Uschi,Margraf,20001226,2000,F,02855,hans-otto23@web.de,+49 (0) 1290 304967,Holger-Hölzenbecher-Gasse 34-47
Justine,Briemer,19551106,1955,F,63533,bogdan09@yahoo.de,+49(0)8353066971,Wellerstr. 95-83
Mehdi,Mielcarek,19990719,1999,M,90527,striebitzantonie@web.de,+49(0) 332079989,Hellwigweg 23-79
Gülay,Harloff,19771230,1977,F,06106,herrmannsvenja@aol.de,0118261467,Chantal-Kade-Platz 5284
Dietlind,Lange,19540122,1954,F,00276,xkuehnert@gmail.com,+49 (0) 5424 983262,Gießstr. 5-2
Claus-dieter,Segebahn,19950108,1995,M,40226,hubertmisicher@web.de,08512 37125,Cosimo-Bähr-Allee 33
Heinrich,Bien Beng,19780407,1978,M,12922,ebertraissa@web.de,+49(0)4767 04426,Almut-Meyer-Allee 40/42
Susanna,Walter-schomber,19880621,1988,F,80960,ullmannelisabet@aol.de,+49(0)4628 275837,Wendeweg 477
Catharina,Mitschke Beng,19770610,1977,F,90954,jens-peteralbers@aol.de,+49(0)8778 675218,Pieperplatz 9/9
Sigurd,Walter,19680408,1968,M,11188,niemeierbernhard@gmx.de,+49(0)0479 948224,Mathilde-Bärer-Weg 784
Monika,Budig,19800225,1980,F,21206,benjamin98@yahoo.de,03383 16434,Milena-Kuhl-Weg 4
Leander,Trub,19710815,1971,M,64960,vgiess@gmail.com,+49(0)5826 015627,Gernot-Döhn-Ring 7-8
Uschi,Bähr,19750523,1975,F,54827,blanka96@googlemail.com,+49(0)9985 68051,Dieter-Mentzel-Platz 7-8
Mariola,Müller,19510607,1951,F,51355,reiner75@googlemail.com,+49 (0) 4627 392339,Wiekplatz 75/85
Marianne,Schmidt-lorch,19750803,1975,F,01974,scheelwolf-dieter@gmx.de,03020 30888,Warmerstr. 4
Fabian,Nette,19861124,1986,M,10779,erdoganwalter@gmx.de,+49(0)4342 312674,Erna-Tintzmann-Straße 234
Grit,Trommler,19500121,1950,F,13959,schinkeivan@googlemail.com,02044 50795,Gerda-Kensy-Ring 49-15
Emmi,Seip,19450129,1945,F,64392,gutenikolaus@web.de,+49(0)3847 273943,Textorstraße 4/3
Hilma,Boucsein,19950409,1995,F,57434,hessecarl@gmail.com,+49 (0) 3453 016541,Weinhagegasse 4/1
Klaus-peter,Pechel,19470223,1947,M,87149,sofiaschmidtke@hotmail.de,+49 (0) 8270 015495,Emil-Meyer-Gasse 59-66
Hiltraud,Misicher,19710826,1971,F,02033,almamielcarek@gmx.de,+49 (0) 3551 620272,Mechthild-Junck-Ring 959
Andrej,Staude,19721109,1972,M,60530,elfriedebender@aol.de,03089629112,Pieperstr. 3/6
Wieslaw,Täsche,19750807,1975,U,34641,jbaum@gmail.com,+49 (0) 2956 797036,Marianna-Junck-Straße 31/44
Hanne-lore,Siering,20010426,2001,F,37831,feliciabeyer@aol.de,(05596) 96941,Rudolph-Beer-Allee 8
Mina,Salz,19810615,1981,F,73097,tillfritsch@gmx.de,04055 841173,Harold-Kranz-Allee 455
Waltraud,Kusch,19610331,1961,F,80164,guenther10@gmail.com,03251 054323,Leopold-Austermühle-Ring 2
Bert,Meyer,19501221,1950,M,54922,augusta16@gmail.com,+49(0)9158018983,Lydia-Metz-Gasse 91/19
Mechtild,Schwital,19690527,1969,F,80029,kreuselrudolf@web.de,(08031) 51662,Ladislaus-Knappe-Gasse 4
Tomislav,Häring,19630706,1963,M,86654,qzobel@hotmail.de,08708 20021,Heinz-Dieter-Ehlert-Platz 22-31
Resi,Hartung,20000211,2000,F,40702,herlindeheser@gmx.de,(07668) 13357,Heßring 32
Ann-kathrin,Reinhardt,19881226,1988,F,91342,bgraf@gmx.de,0626618753,Fanny-Heinrich-Straße 5-6
Klaus-d,Stoll,19840708,1984,M,38720,klaus-d83@googlemail.com,(00043) 853080,Trappring 96/25
Meik,Ernst,20070124,2007,M,12160,ennohoefig@web.de,(06445) 687232,Recep-van der Dussen-Platz 5637
Pascale,Eimer,19880119,1988,F,74975,martinathanasios@hotmail.de,(08759) 24911,Vitali-Schinke-Platz 4
Lili,Bender Beng,19800807,1980,F,63248,schomberhasso@yahoo.de,0640254857,Klaus-Peter-Weinhage-Straße 33
Viola,Killer Beng,19860403,1986,F,37254,pholsten@web.de,+49 (0) 9831 390471,Kabusplatz 40
Natali,Haering,19790517,1979,F,57155,sergeruppert@web.de,(04516) 23901,Buchholzgasse 4/7
Dora,Jüttner,19790111,1979,F,88270,xhande@aol.de,(03316) 79695,Hövelallee 0
Hans-jürgen,Bärer,19570517,1957,M,70294,ilonaheintze@hotmail.de,(03568) 09337,Carolin-Boucsein-Gasse 76
Eric,Mälzer,19860128,1986,M,18068,heusergrete@googlemail.com,+49(0)4271 401116,Mülichenallee 689
Jobst,Scholtz,19730402,1973,M,94516,poelitzinge@gmx.de,0190796536,Kühnertstraße 3-8
Danica,Aumann Beng,20050330,2005,F,94625,inabenthin@hotmail.de,+49(0)4614151637,Weihmannstr. 16
Sofia,Junck,19690128,1969,F,16651,jreising@googlemail.com,(04335) 63476,Rohtring 3887
Osman,Schuchhardt Beng,20030728,2003,M,64392,awohlgemut@web.de,+49(0)5479574915,Ottoring 63
Helfried,Mülichen,20040221,2004,M,70609,jerzy52@hotmail.de,00394 973812,Hans-Georg-Sorgatz-Straße 4
Thilo,Hendriks,19640917,1964,M,79875,kreuselsybille@yahoo.de,+49(0)2060 20556,Radmila-Plath-Straße 6
Nuray,Heser,19780115,1978,F,43988,marit29@gmail.com,+49(0)4285 87215,Bauergasse 308
Jasmin,Gertz,19641231,1964,F,43028,aumannhelma@yahoo.de,08942 469782,Georgia-Fliegner-Ring 3/2
Hans-eberhard,Schäfer,19930720,1993,M,56452,karina23@web.de,07930 613589,Toralf-Drub-Allee 43
Halina,Barth,19930612,1993,F,02943,justinapergande@gmail.com,03113 42407,Bolanderallee 90-82
Evi,Lachmann-heinz,19850415,1985,F,04651,jaquelinekrause@yahoo.de,(03699) 93624,Hildburg-Bähr-Allee 5-3
Erich,Sölzer,19591221,1959,M,64355,lorchsylvia@aol.de,02486412251,Wolfgang-Wulf-Allee 8/8
Mona,Sölzer,19760616,1976,F,73612,magda26@gmx.de,08027 61779,Heckerstr. 57
Agnes,Klingelhöfer,19930413,1993,F,80594,hans-rainerhaering@hotmail.de,(03638) 83848,Sagerstraße 9
Minna,Scheel,19961015,1996,F,12147,aleksandr33@web.de,+49(0)4174 092107,Lachmannweg 6221
Johanna,Misicher,19470221,1947,F,96267,romanbriemer@googlemail.com,+49(0)9330 36766,Schönlandgasse 3-3
Hajo,Stahr,19920605,1992,M,09532,ffiebig@gmail.com,+49(0)2494677549,Anica-Kabus-Gasse 26
Xaver,Reising Beng,19650121,1965,M,89355,dorle54@web.de,+49(0)9472 776195,Röhrichtallee 4-7
Hans-uwe,Täsche-dietz,19941103,1994,M,10513,concetta59@gmail.com,+49(0)4385 22877,Randolf-Caspar-Straße 77
Helene,Ruppersberger,20020206,2002,F,09014,ohertrampf@hotmail.de,(04155) 49442,Herrmannweg 7
Diana,Gumprich,19680302,1968,F,05385,beatrice00@googlemail.com,0900728786,Rohtstraße 9884
Anatol,Bohnbach,19841210,1984,M,98167,hans-albert13@googlemail.com,(07273) 83904,Evelyne-Schinke-Weg 66
Mato,Hering,20000415,2000,M,85364,mariettahering@gmx.de,+49(0) 575136778,Franka-Hauffer-Weg 41
Hans,Jürgen Mälzer,19800728,1980,M,63860,anicalorch@gmx.de,+49 (0) 3170 560410,Pärtzeltallee 222
Valeska,Weimer,19931205,1993,F,81544,muelichenpascale@googlemail.com,(09949) 060943,Zehra-Finke-Weg 8
Henning,Bähr Beng,19720822,1972,M,60910,wesackliesel@aol.de,(09789) 133484,Karl-Otto-Köhler-Allee 41/67
Necati,Bolnbach,19481118,1948,M,14823,heidiladeck@hotmail.de,08672 36372,Hermighausenweg 65
Benjamin,Dietz,19730213,1973,M,42921,kochingetraut@yahoo.de,04093 27631,Wolfhard-Christoph-Straße 8-6
Silva,Reising,19721202,1972,F,40268,brogge@yahoo.de,(03051) 57755,Kramerstraße 82/74
Canan,Krebs,19900320,1990,F,85835,huhnoliver@hotmail.de,(06756) 161085,Heidrichallee 9/7
Andre,Täsche-zimmer,19700415,1970,M,45811,zlindner@web.de,+49 (0) 8347 319125,Steinbergstr. 1571
Angela,Löwer,19790505,1979,F,64636,uroemer@yahoo.de,(02550) 21919,Etzoldallee 9
Philomena,Freudenberger,19601206,1960,F,44189,harri75@aol.de,+49(0)9918 446558,Drubinring 64/74
Florian,Mangold,19651201,1965,M,34605,senol44@aol.de,+49(0)8895 50477,Gerta-Adolph-Ring 8612
Holger,Kade,19911224,1991,M,28529,thanelkornelius@aol.de,+49(0)9073322346,Jonas-Kambs-Gasse 310
Henning,Mühle,19511101,1951,M,01279,wgerlach@web.de,+49(0)6721240135,Karl-Dieter-Kohl-Weg 43-70
José,Jopich Beng,19940219,1994,M,65016,pstroh@yahoo.de,(07530) 098106,Cemil-Hartmann-Platz 4/6
Rudolph,Keudel,19540812,1954,M,74674,carolinejessel@yahoo.de,07660 34432,Zirmeplatz 3/6
Ilona,Zimmer,19610108,1961,F,82089,nniemeier@gmail.com,00659 70929,Swetlana-Röhrdanz-Weg 57
Ursula,Hartung,19601026,1960,F,70246,pkiller@aol.de,(00133) 16378,Gisela-Schuchhardt-Allee 64/51
Halil,Wulf,19860505,1986,M,16481,kreszenzstey@gmx.de,0877558342,Roseplatz 68
Bela,Plath,19700802,1970,F,39996,hermannkaty@hotmail.de,01721621982,Belinda-Niemeier-Platz 89/66
Lukas,Mälzer,19810205,1981,M,85043,miodragrogner@hotmail.de,05243846652,Ewa-Tröst-Gasse 2-7
Rupert,Steuer Beng,19810104,1981,M,17541,xherrmann@gmail.com,+49(0)3476786927,Rosel-Stoll-Platz 2252
Eleni,Ehlert,19810503,1981,F,50213,kallertgrzegorz@hotmail.de,+49(0) 724564361,Mansallee 8/4
Hans-joachim,Stiebitz,19600730,1960,M,12668,jaekelcetin@googlemail.com,+49(0)6601264335,Wielochstraße 6/6
Grete,Freudenberger,19460202,1946,F,56939,heidelorekensy@aol.de,+49(0)7588 884304,Fauststraße 5/4
Ines,Freudenberger,20001225,2000,F,87643,heribertroerricht@web.de,0393769034,Biggenring 3/3
Kirsten,Kohl,20020325,2002,F,95419,amende@yahoo.de,+49(0)9090 742029,Zehra-Hein-Gasse 6
Cengiz,Lange,19470323,1947,M,37005,dkohl@aol.de,+49 (0) 5009 630432,Heino-Möchlichen-Straße 9756
Axel,Jungfer,19510810,1951,M,18077,johanna84@gmx.de,04794095345,Briemergasse 75
Rosa,Jockel,20030303,2003,F,38762,anto81@yahoo.de,04784 75241,Maritta-Schottin-Platz 94/93
Amir,Seip,19981121,1998,M,93201,lmielcarek@aol.de,+49(0) 322812517,Eugenie-Wulf-Platz 9/2
Krzysztof,Süßebier,19880425,1988,M,77892,dstriebitz@web.de,+49 (0) 6029 210723,Casparstraße 609
Kristina,Birnbaum,19540808,1954,F,75309,qpruschke@googlemail.com,+49(0)4728 05377,Annedore-Mans-Platz 16-16
Mareen,Budig Beng,19660619,1966,F,78046,girschnerclaudio@hotmail.de,09807245421,Stadelmannstr. 7
Jo,Weinhold,19871105,1987,U,20640,cdrewes@gmx.de,08200 608523,Alwine-Trubin-Ring 2030
Krystyna,Etzold-peukert,19680221,1968,F,11041,waehnermarzena@googlemail.com,+49 (0) 4780 892695,Trubstr. 780
Marten,Dussen Van,19500130,1950,M,48375,adriane02@gmx.de,(03589) 208740,Olav-Mohaupt-Gasse 5
Gereon,Kensy,19970712,1997,M,67005,isatroest@googlemail.com,+49(0)5698 86104,Hans-Jochen-Hein-Gasse 1802
Clemens,Junk,19480521,1948,M,59346,jscholl@gmail.com,+49(0)5934 60445,Friedhold-Carsten-Straße 2367
Henri,Graf,19830207,1983,M,49748,ofechner@hotmail.de,+49(0)9614806751,Misicherweg 8824
Hannchen,Heuser,19750916,1975,F,12664,eva-maria29@gmx.de,00976700867,Bayram-Putz-Platz 3/4
