first_name,last_name,dob,year_of_birth,gender,zip,address
Emil,Schinke,19720902,1972,M,81127,Langeplatz 4/7
Karl-hans,Faust,19881012,1988,M,38936,Neureuthergasse 8133
Karl-heinz,Vogt,19860809,1986,M,31256,Janette-Schweitzer-Gasse 336
Korinna,Ernst,19540304,1954,F,44433,Hans-Martin-Wilms-Platz 2
Irmingard,Fechner Beng,19970220,1997,F,34930,Svea-Peukert-Platz 1737
Mercedes,Fiebig,19550730,1955,F,22679,Joerg-van der Dussen-Weg 2-7
Marlies,Sager,19901208,1990,F,72311,Elma-Kramer-Weg 15
Hansgeorg,Ortmann,19940420,1994,M,43185,Liliane-Hettner-Weg 83-12
Julie,Sorgatz,19960408,1996,F,67442,Nathalie-Winkler-Weg 4/8
Ingelore,Hermighausen,19620914,1962,F,92651,Ulrike-Henck-Weg 7/8
Kerstin,Spieß,19561228,1956,F,76810,Beyerallee 76/65
Bertold,Geißler,19831204,1983,M,90135,Krausstr. 79/40
Rose-marie,Margraf,19840523,1984,F,71485,Hans-Eberhard-Schaaf-Platz 99/63
Karl-august,Dowerg,19530408,1953,M,48298,Hans-Martin-Löffler-Straße 7-8
Zeki,Paffrath Beng,19660822,1966,M,86113,Angelo-Trapp-Platz 1/5
Irmingard,Seifert,19660207,1966,F,23239,Walterstr. 9097
Hans,Dieter Möchlichen,19480122,1948,M,41833,Wiekstraße 6/9
Christopher,Mangold,19840627,1984,M,75538,Robby-van der Dussen-Straße 55
Karl-friedrich,Fiebig-neuschäfer,19570426,1957,M,15235,Mitschkeweg 5/6
Helena,Bohnbach Beng,19700104,1970,F,47057,Gundi-Mentzel-Platz 15
Milena,Huhn,19470811,1947,F,41675,Etzlerstraße 4-3
Angelica,Beckmann,19920619,1992,F,75280,Dietlind-Köhler-Weg 17
Elfriede,Drewes,19710304,1971,F,74987,Gotthardplatz 39
Clemens,Wagenknecht,19630714,1963,M,51991,Luciano-Ditschlerin-Allee 84/41
Irma,Scheibe,19960703,1996,F,94177,Carmela-Bähr-Ring 9
Frank-peter,Schmiedt,19960510,1996,M,18130,Marc-Fritsch-Ring 6-9
Wolf-dietrich,Riehl,19451104,1945,M,44550,Sauerplatz 489
Ron,Neuschäfer-kroker,19490924,1949,M,60126,Piepergasse 78/46
Gotthold,Pruschke,20040915,2004,M,29324,Urban-Biggen-Platz 2758
Constanze,Van Der Dussen,19450803,1945,F,45851,Tom-Heydrich-Platz 1/7
Rose-marie,Schinke,19490323,1949,F,96833,Sibille-Junck-Gasse 209
Ilka,Gunpf,19500501,1950,F,68455,Reisingallee 69/19
Anastasia,Naser,19610910,1961,F,77413,Meinolf-Siering-Platz 41
Marco,Renner,19730518,1973,M,85830,Willi-Beyer-Ring 3978
Cilli,Mülichen,19641120,1964,F,88073,Weitzelring 182
Maja,Rohleder,19751118,1975,F,43733,Hübelgasse 1
Nadeshda,Kroker,19881120,1988,U,92368,Blochgasse 6-1
Jakob,Kobelt,19670419,1967,M,41551,Pärtzeltstr. 8-9
Geert,Biggen,19480121,1948,M,43313,Sieringstr. 1/5
Notburga,Holsten,19500503,1950,F,95926,Uli-Gehringer-Straße 3885
Giovanni,Wagner,19510418,1951,M,31783,Suzanne-Eigenwillig-Weg 9233
Rüdiger,Becker,19660327,1966,M,62997,Grein Grothgasse 7349
Michel,Keudel,19731120,1973,M,82587,Miguel-Schmidtke-Straße 11/29
Ali,Mentzel,19540817,1954,M,36130,Dragica-Freudenberger-Ring 71/99
Guenther,Jopich,19761101,1976,U,23321,Cichoriusstraße 1/1
Felicitas,Schinke,19980706,1998,F,38766,Rainer-Hornig-Ring 1-6
Nermin,Hertrampf,19621120,1962,U,69927,Bärerplatz 50-13
Ali,Gehringer Beng,19871207,1987,M,20094,Karoline-Wernecke-Weg 38
Athanasios,Otto Beng,19461004,1946,M,18067,Wolfram-Pergande-Weg 3/7
Benjamin,Binner,19470708,1947,M,46639,Lene-Putz-Platz 98
Felicitas,Ortmann,19810929,1981,F,28893,Johanna-Bauer-Weg 52-33
Stefano,Sontag,19960731,1996,M,48164,Pärtzeltallee 40/63
Bernfried,Austermühle,20021031,2002,M,98770,Klingelhöferstraße 92/64
Klaus-d,Gude,20001002,2000,M,43765,Miroslaw-Otto-Gasse 5-3
Siegbert,Ehlert,19730930,1973,M,93280,Budigstr. 3021
Urban,Spieß Beng,19660120,1966,M,78315,Klaus Dieter-Otto-Ring 27
Claus,Carsten,19630401,1963,M,42238,Klingelhöfergasse 2/2
Sybille,Weller,20061122,2006,F,94052,Waldtraut-Ring-Platz 18
Traude,Jessel,19970613,1997,F,93572,Bachmannstr. 3
Athanasios,Eimer-schwital,19781110,1978,M,48568,Zahngasse 3/2
Lia,Rosenow,19991213,1999,F,32681,Leo-Bonbach-Weg 74/77
Hans-rainer,Riehl,19890208,1989,M,06443,Trommlerweg 8
Osman,Aumann,19710524,1971,M,61367,Kochstr. 896
Theobald,Jacobi Jäckel,19860722,1986,M,42993,Reuterallee 88
Nikolai,Wähner,19600303,1960,M,22089,Cemil-Radisch-Ring 48/96
Herma,Misicher,19940715,1994,F,10301,Winklerallee 7-5
Rosa-maria,Mentzel,20031225,2003,F,43340,Ludger-Schmidt-Weg 20-87
Valentine,Butte,19670522,1967,F,23516,Wilfriede-Kusch-Straße 4/4
Knud,Bruder,19650407,1965,M,46359,Alexandros-Jacobi Jäckel-Straße 7
Margrit,Adolph,19521230,1952,F,03027,Fröhlichgasse 35/83
Mercedes,Rohleder,19540727,1954,F,81501,Kriemhild-Benthin-Gasse 5-1
Cornelia,Ziegert,19670422,1967,F,43947,Irmela-Warmer-Weg 720
Johanne,Scholtz Beng,19980525,1998,F,29111,Silvio-Kuhl-Straße 881
Reinhart,Junitz,19970917,1997,M,48730,Stiffelstr. 76-58
Hanni,Höfig,19580818,1958,F,11893,Scheelweg 581
Claire,Linke-scholz,19711104,1971,F,72608,Klaus Peter-Rogner-Gasse 5/2
Edeltraut,Hornig-rörricht,20051225,2005,F,31083,Ehrentraud-Bloch-Allee 3251
Inken,Sager,19460811,1946,F,05492,Etzoldgasse 7-3
Süleyman,Wähner,19550601,1955,M,67013,Harald-Scheibe-Platz 8297
Vitus,Mülichen-steuer,19881018,1988,M,69553,Lisette-Eberhardt-Gasse 69
Walfried,Ullmann,19960519,1996,M,91778,Liliana-Etzold-Platz 8-5
Karola,Zänker-trupp,19551213,1955,F,93330,Säuberlichallee 398
Woldemar,Otto,19540210,1954,M,96803,Dietrich-Langern-Allee 13
Friedhilde,Junck,19770328,1977,F,54422,Klappstr. 5-2
Rosita,Schinke,19641014,1964,F,81682,Ziegertgasse 2999
Claudius,Dussen Van,19640502,1964,M,54309,Stahrgasse 1-4
Zeljko,Mitschke-krein,19461227,1946,U,85512,Vollbrechtstr. 5
Claudia,Nohlmans,19520101,1952,F,54476,Ladislaus-Löffler-Ring 72/65
Frauke,Meister,19480418,1948,F,01400,Karin-Heidrich-Platz 58
Cathleen,Rudolph,20000118,2000,F,52653,Marcel-Langern-Weg 7-2
Katharine,Wulf,19780925,1978,F,18521,Schleichweg 7/7
Reingard,Oestrovsky,19991018,1999,F,59988,Gerlachplatz 18
Valentina,Hänel,20021006,2002,F,93565,Flantzstr. 693
Karl-august,Müller,19800313,1980,M,72130,Möchlichengasse 79
Thilo,Scholl,19670302,1967,M,99053,Matthäigasse 25/53
Ingeborg,Meister,19450509,1945,F,74892,Heydrichplatz 56/75
Marta,Nohlmans,19770928,1977,F,50044,Cordula-Pechel-Ring 8-9
Maurizio,Löwer,19800124,1980,M,56395,Mohammad-Margraf-Ring 52-50
Cord,Schmidtke,19491107,1949,M,00507,Tilo-Graf-Allee 45-96
Jo,Aumann-thanel,19930402,1993,U,74575,Florence-Neureuther-Allee 7-8
Cecilia,Gorlitz-schuchhardt,19960630,1996,F,20087,Holm-Eigenwillig-Straße 60-93
Kunigunda,Mohaupt,19710217,1971,F,52636,Staudestr. 8010
Steffi,Bachmann,19530428,1953,F,46795,Lisbeth-Aumann-Gasse 64/11
Roland,Reichmann,19911123,1991,M,58684,Ellen-Bohlander-Platz 95/84
Rosl,Caspar,19610804,1961,F,09626,Schmiedtring 53/66
Georgios,Hamann,19941011,1994,M,39387,Antonios-Franke-Ring 1-3
Boris,Dörr,19630611,1963,M,04208,Pölitzplatz 4-8
Berthold,Nette-hartmann,19510705,1951,M,32240,Erdal-Pechel-Platz 2-7
Birgid,Weiß,19601222,1960,F,92224,Annekatrin-Scheel-Gasse 82
Antonius,Seip,19910820,1991,M,08135,Mohauptweg 79-80
Zdravko,Hertrampf,19690419,1969,M,56258,Gretel-Benthin-Ring 889
Marica,Lorch,19930904,1993,F,06333,Michelle-Rosenow-Weg 5669
Brigitta,Linke,19560222,1956,F,71740,Manuela-Weller-Ring 1/8
Sibylle,Schleich,19581130,1958,F,24154,Martine-Gnatz-Gasse 4-9
Achim,Zimmer,19791121,1979,M,51404,Trommlerstraße 76/21
Hertha,Budig,19510506,1951,F,21175,Kensystr. 2/9
Simone,Trupp Beng,19550208,1955,F,97208,Klaus-D.-auch Schlauchin-Allee 94/64
Friedericke,Löchel,19720127,1972,F,79724,Haufferplatz 49/96
Reinald,Tschentscher,19870806,1987,M,47625,Gabriela-Graf-Gasse 6916
Gabriela,Schüler,19591210,1959,F,53591,Jockelgasse 5986
Laura,Loos,19720222,1972,F,37917,Ottomar-Heinrich-Gasse 9
Yasmin,Flantz-mende,19470418,1947,F,35606,Tintzmannweg 6
Christa-maria,Schmiedt Beng,19570603,1957,F,61106,Heinz-Walter-Schulz-Straße 12/18
Ramon,Seidel-kühnert,19760831,1976,M,62119,Andrea-Schmiedt-Platz 65-49
Karsten,Rogner,19571020,1957,M,52190,Heinrichallee 499
Luzie,Mitschke,19460924,1946,F,29567,Hamannring 3-5
Nikolas,Käster,19511022,1951,M,79986,Bährring 285
Attila,Lachmann,19930502,1993,M,58284,Schottinstraße 91-83
Michail,Fischer,19810623,1981,M,16949,Irmtraud-Fiebig-Gasse 6/8
Volker,Hörle-hauffer,19680315,1968,M,67102,Rocco-Graf-Allee 43/33
Stephen,Ruppersberger,19930910,1993,M,51120,Weitzelstr. 2959
Hans-peter,Jäntsch,19801117,1980,M,18974,Wähnerstr. 10
Roswitha,Beer,19930205,1993,F,76920,Mälzerallee 3
Eckard,Klemm,19631002,1963,M,60901,Sybilla-Kade-Weg 2/4
Birte,Hoffmann,19850927,1985,F,07711,Hessestraße 7-8
Hellmut,Schenk-trupp,20000626,2000,M,37647,Bährplatz 93
Cristina,Huhn,19630206,1963,F,16806,Marica-Kroker-Platz 6/9
Nuri,Hänel,19741021,1974,M,95047,Evangelia-Wagner-Gasse 528
Milos,Klemt,20011220,2001,U,65103,Philomena-Hübel-Allee 7698
Jenny,Neuschäfer,19741125,1974,F,60747,Mühlestr. 1151
Kevin,Säuberlich,19550321,1955,M,35580,Heydrichallee 5/1
Süleyman,Schomber,19610219,1961,M,22636,Friedemann-Weinhold-Gasse 23-59
Faruk,Cichorius,19761231,1976,M,81178,Helmuth-Eberhardt-Gasse 8-1
Janin,Stroh,19870808,1987,F,15848,Myriam-Geisler-Ring 82
Vittorio,Thies,20010420,2001,M,73100,Ivonne-Schmiedt-Platz 60
Amalie,Albers,20020218,2002,F,97487,Geislerring 814
Anneliese,Gerlach,20010305,2001,F,70893,Haufferplatz 7-3
Britta,Ullrich,19471015,1947,F,86890,Schaafallee 24
Hannelore,Putz,20060903,2006,F,10170,Jäkelring 5
Ingbert,Zobel,19560521,1956,M,99241,Urte-Tintzmann-Weg 212
Franz,Weimer Beng,19830727,1983,M,16550,Dowergallee 1
Nikolaos,Lindau,19510531,1951,M,14475,Wiekallee 5-1
Victor,Gehringer,19451114,1945,M,28940,Denis-Jopich-Platz 18
Daniele,Junken,19930327,1993,F,75785,Witold-Niemeier-Weg 8
Athanasios,Rörricht,19781010,1978,M,63411,Berta-Thies-Ring 8
Otto,Christoph,19461030,1946,M,54723,Silvana-Söding-Straße 6601
Leila,Junken Beng,19971028,1997,F,97243,Löchelstraße 8/5
Heinz-jürgen,Faust,20050707,2005,M,29946,Rolf-Dieter-Hecker-Platz 90/98
Dimitri,Wohlgemut,19591110,1959,M,81089,Mendering 0
Carolin,Heinrich,19840313,1984,F,52563,Veronique-Kühnert-Weg 90
Erdmute,Mielcarek,19800325,1980,F,76470,Kambsring 49/52
Carsten,Dehmel-heydrich,19621230,1962,M,02688,Hänelweg 7
Beatrix,Mitschke,20030428,2003,F,41524,Röhrichtstraße 2/5
Serge,Etzold,19580411,1958,M,67553,Ackermanngasse 704
Miriam,Siering,19511109,1951,F,90984,Wirthallee 84
Jaqueline,Ortmann Beng,19880601,1988,F,64751,Pärtzeltallee 39-35
Hakan,Schmiedecke,19940517,1994,M,60629,Kathleen-Drub-Gasse 72-75
Olav,Ladeck,19490323,1949,M,54322,Gundel-Kühnert-Straße 698
Alexandre,Aumann,20021205,2002,M,66735,Veronika-Bolnbach-Platz 0
Mariola,Briemer,19590517,1959,F,91937,Kaulstraße 9/8
Eugenie,Rohleder,19820620,1982,F,60198,Warmerweg 74/60
Alois,Mühle,19730408,1973,M,88688,Kästerweg 31-87
Katarina,Heuser,20060127,2006,F,88781,Junkenweg 96
Raimund,Bohnbach,19970831,1997,M,76286,Amalie-Jäntsch-Straße 566
Betti,Matthäi,19740506,1974,F,58264,Johanngasse 4-2
Nico,Klingelhöfer,19720827,1972,M,68578,Sylvana-Gerlach-Allee 0
Zeljko,Scheuermann-putz,19451014,1945,U,03107,Hörleplatz 57/37
Alice,Gieß Beng,19500330,1950,F,43043,Margarita-Schüler-Allee 3/2
Lina,Förster,19990921,1999,F,17297,Christopher-Seip-Straße 7570
Silvio,Heuser,19760810,1976,M,72441,Siegmar-Anders-Weg 6483
Priska,Stumpf,19900910,1990,F,36706,Nicole-Hoffmann-Allee 2/4
Liesa,Aumann,19770812,1977,F,23288,Flora-Barkholz-Ring 73/50
Leander,Sölzer Beng,19480508,1948,M,68591,Sebastian-Rudolph-Allee 79
Vlado,Weinhage,19610506,1961,M,81660,Jeannette-Matthäi-Weg 1
Ottomar,Warmer,19560416,1956,M,01631,Junckallee 6/1
Thomas,Walter,19870403,1987,M,99975,Francesca-Heinrich-Straße 14/70
Massimo,Heinrich,19721106,1972,M,60904,Ina-Hauffer-Ring 75-70
Resi,Tlustek,20060710,2006,F,43456,Stella-Heintze-Straße 42/36
Marija,Van Der Dussen,19680712,1968,F,21714,Dobesallee 3665
Natalja,Herrmann,19821123,1982,F,65013,Weihmannring 55-88
Esther,Bohlander Beng,19611105,1961,F,88335,Benjamin-Eimer-Weg 583
Witold,Döhn,19750619,1975,M,34174,Geiselweg 5682
Carla,Hertrampf,19900309,1990,F,49744,Ruthild-Naser-Straße 2-3
Sabina,Ring Beng,19920604,1992,F,08602,Mitschkeplatz 873
Emmerich,Jockel-römer,19660119,1966,M,27615,Baumstraße 2331
Reingard,Wulf,19450905,1945,F,77118,Gabriel-Dörschner-Allee 1774
Yasemin,Peukert,19800928,1980,F,65198,Roskothplatz 0
Kunibert,Schinke,19740719,1974,M,04622,Aneta-Berger-Gasse 1-4
Saban,Jähn,19800112,1980,U,41580,Putzstr. 57/29
Delia,Blümel,19720823,1972,F,62780,Halina-Hänel-Ring 1
Alwine,Seidel,19480827,1948,F,88719,Susana-Girschner-Ring 74-61
Dan,Heß,19740409,1974,M,12903,Hänelstraße 40
Karl-otto,Lindner,19680701,1968,M,65141,Tintzmannweg 51
Janin,Löffler,19740710,1974,F,88532,Gabriele-Dietz-Weg 5
Max,Loos,19790922,1979,M,88571,Köstergasse 42
Angelo,Franke,19590107,1959,M,58487,Brian-auch Schlauchin-Allee 56
Roberto,Hering-linke,19451029,1945,M,25834,Lilly-Mühle-Gasse 71-58
Theo,Ackermann,19650807,1965,M,40823,Ernstplatz 3/3
Sibylla,Köhler,19911203,1991,F,43187,Zdravko-Gunpf-Weg 85
Mijo,Krein-hethur,19580823,1958,M,26521,Hildegunde-Gehringer-Gasse 68
Urban,Killer-geisel,19620409,1962,M,11249,Zimmerring 1-1
Ronald,Mielcarek,19610511,1961,M,58968,Ladeckstr. 63-24
Saskia,Röhricht,19980422,1998,F,44027,Carmelo-Rörricht-Ring 42-87
Jenny,Steckel,19470327,1947,F,41689,Jäntschweg 9-1
Wenke,Weihmann,19580913,1958,U,31481,Ernestine-Ziegert-Ring 978
Erhardt,Gude Beng,20030618,2003,M,25237,Heserring 274
Gundel,Fechner,19510801,1951,F,94737,Meyerallee 37
Mirjam,Schönland,19811008,1981,F,06643,Jan-Peter-Kusch-Gasse 5318
Wera,Reinhardt,19780901,1978,F,03004,Ackermannallee 9/7
Margit,Stiebitz,19530109,1953,F,26315,Heinz-Joachim-Lübs-Straße 3
Siegmar,Cichorius Beng,19861205,1986,M,11218,Antonina-Wernecke-Gasse 3791
Ursel,Seidel,19470319,1947,F,83933,Bela-Freudenberger-Platz 6/2
Natalie,Jacobi Jäckel,19520123,1952,F,70887,Zänkerstraße 356
Katerina,Bruder,19800617,1980,F,49275,Benthinstr. 2-7
Saban,Bachmann-heidrich,20070708,2007,U,26825,Hoffmannring 5-9
Leonhard,Kade Beng,19930527,1993,M,74528,Greta-Vogt-Allee 46
Hans-michael,Auch Schlauchin,19610904,1961,M,60745,Niels-Dippel-Allee 3-4
Fatih,Weller-winkler,19961024,1996,M,96964,Vogtgasse 58
Margitta,Henck,19450515,1945,F,04268,Katarzyna-Krein-Platz 82/16
Peggy,Oderwald,19451027,1945,F,85901,Pieperplatz 1/1
Abraham,Van Der Dussen,19640628,1964,M,13477,Ljubica-Hübel-Allee 8706
Arif,Pieper,19811113,1981,M,10383,Heydrichring 21/16
Justina,Roskoth-graf,19900310,1990,F,36599,Casparplatz 163
Dino,Gehringer,19770928,1977,M,70229,Junkweg 2/2
Wilhelm,Bolander,19740709,1974,M,78775,Genoveva-Pohl-Gasse 8/4
Cordula,Mies,19880824,1988,F,50478,Reuterweg 7667
Claas,Seifert,19770613,1977,M,14776,Florentine-Scholl-Gasse 53/82
Lena,Junck,20070208,2007,F,34060,Bolanderplatz 39
Diethelm,Seifert Beng,19650722,1965,M,75606,Marianna-Adolph-Allee 376
Amanda,Austermühle,19960319,1996,F,92147,Langering 6
Maria,Jessel,19710410,1971,F,48871,Schachtstr. 4/5
Magarete,Beyer,19651015,1965,F,34246,Fanny-Kramer-Allee 92/51
Rosmarie,Walter,19860814,1986,F,94419,Ursula-Reising-Platz 42
Peggy,Gunpf,19970211,1997,F,13172,Kitzmannstraße 3-8
Ismet,Jacob-hentschel,19870601,1987,M,07665,Döhnplatz 3783
Irmela,Röhrdanz-rädel,19751214,1975,F,37905,Gutegasse 3
Isabelle,Trupp,19851225,1985,F,56631,Gertraud-Bonbach-Weg 92-93
Natascha,Meister,19900924,1990,F,16001,Bachmanngasse 4/5
Hans-ludwig,Siering,19940328,1994,M,25223,Carmen-Dowerg-Straße 4
Ahmet,Putz,19870426,1987,M,93293,Zorbachallee 6386
Sükrü,Döring,19800706,1980,U,17982,Viktor-Schulz-Weg 8/3
Hans-karl,Thanel,19551101,1955,M,86254,Neuschäferplatz 3577
Damian,Mude,19991214,1999,M,29360,Michel-Weimer-Platz 40-23
Lissi,Fiebig,19830520,1983,F,23788,Mühleallee 33
Friedrich,Gude,19610319,1961,M,65709,Mansring 69/61
Anke,Gertz,19701029,1970,F,30564,Gießstraße 7-5
Adolfine,Stolze-spieß,19861118,1986,F,16611,Elly-Walter-Straße 2112
Hedy,Schüler,19991129,1999,F,39021,Arthur-Gorlitz-Ring 73/81
Ana,Herrmann,19710929,1971,F,95757,Daniela-Austermühle-Straße 889
Hellmut,Gude,19870502,1987,M,13892,Czeslaw-Hesse-Ring 91/22
Wigbert,Mielcarek,19631227,1963,M,65311,Spießweg 1
Sigfried,Jungfer,19670502,1967,M,33499,Elsbeth-Ullrich-Weg 55
Frederike,Kaul,19910808,1991,F,57892,Bruderstr. 40-40
Karl-dieter,Heuser Beng,19850526,1985,M,98358,Alex-Weller-Straße 435
Natali,Thies,19960523,1996,F,98593,Gerlind-Stiffel-Ring 67/67
Herlinde,Heß,19791121,1979,F,42334,Girschnerstraße 1-1
Kira,Haering,19700121,1970,F,80103,Ali-Köster-Straße 6-5
Gisela,Gutknecht,19851229,1985,F,34981,Andres-Döhn-Gasse 4952
Paul,Weihmann-wiek,19581209,1958,M,11462,Bolnbachstr. 8/5
Anett,Striebitz,19450925,1945,F,14964,Jörg-Peter-Pechel-Gasse 37/60
Tillmann,Metz,19751218,1975,M,83367,Gierschnergasse 376
Notburga,Eimer,19860424,1986,F,43794,Schinkeweg 38
Jörgen,Sontag,19590812,1959,M,74184,Leyla-Binner-Ring 683
Bruni,Meyer-scheuermann,19461127,1946,F,21343,Hermighausenstraße 2-6
Camilla,Stolze,19480911,1948,F,65787,Grete-Heinrich-Platz 71/92
Kenan,Jüttner,19611120,1961,M,86070,Isabel-Wulff-Weg 5
Hendrik,Krebs-köster,19531114,1953,M,52304,Steyweg 7/7
Franco,Scheel Beng,20031214,2003,M,63105,Veit-Weimer-Gasse 9
Marek,Sontag,19800323,1980,M,99162,Anneke-Löwer-Gasse 12/77
Brian,Rust,19441122,1944,M,05340,Kranzplatz 32/19
Suzanne,Klemm,19940614,1994,F,82212,Lidia-Putz-Straße 7644
Klothilde,Pruschke,19580121,1958,F,13451,Hettnerplatz 7/1
Vinko,Henk,19531006,1953,M,81675,Heiko-Fröhlich-Straße 2615
Concetta,Lindner,19850524,1985,F,20537,Nergerring 76
Klaus-peter,Schäfer,19900426,1990,M,52189,Mirco-Löwer-Weg 2-7
Nils,Langern,19560722,1956,M,14610,Heinzallee 4611
Edeltrud,Krause,19881230,1988,F,79122,Abram-Heß-Weg 28/76
Christoph,Heinrich,19511024,1951,M,01449,Maximilian-Scholz-Straße 16
Hans-detlef,Schönland,19511211,1951,M,91247,Barthstraße 78
Bernward,Koch,20030103,2003,M,01903,Ladeckallee 7665
Swen,Mühle,19441108,1944,M,33612,Frankegasse 188
Mirja,Häring,19610929,1961,F,99120,Johannplatz 8
Hermann-josef,Drubin,19530917,1953,M,16918,Grazyna-Beer-Gasse 3-3
Fridolin,Weitzel,19970303,1997,M,11079,Torben-Döhn-Gasse 97-10
Ilona,Weitzel,19510824,1951,F,81477,Dussen vanstraße 2/5
Klaudia,Seidel,19940819,1994,F,54859,Jens-Seidel-Platz 91/14
Emmy,Gumprich,19690218,1969,F,13987,Robin-Klemt-Platz 12/48
Annemarie,Krause,19861226,1986,F,69159,Kati-Thanel-Allee 551
Rolf,Huhn-oestrovsky,20061128,2006,M,49185,Theda-Etzold-Straße 9/5
Klaudia,Jähn,19811211,1981,F,64842,Bergerweg 50/27
Walentina,Jacobi Jäckel,19501030,1950,F,26054,Maurizio-Mielcarek-Weg 64
Moritz,Hering,19860408,1986,M,63977,Muzaffer-Mühle-Allee 87/42
Hiltraud,Gehringer,19981122,1998,F,79338,Helena-Rust-Ring 6178
Josefa,Kraus,19510209,1951,F,13316,Cathleen-Birnbaum-Ring 60/86
Carin,Mentzel,19860112,1986,F,66034,Klaus-Günter-Weller-Ring 2
Hanno,Peukert,19521015,1952,M,51811,Gorlitzstr. 5-8
Gunter,Thies,19780705,1978,M,93545,Balthasar-Zahn-Gasse 7-6
Karl-ernst,Döhn,19880220,1988,M,22007,Gerfried-Hornig-Straße 8/3
Henriette,Mohaupt,19660324,1966,F,24782,Laurenz-Fliegner-Ring 788
Gordana,Hermann,19711103,1971,F,28410,Oestrovskyplatz 6133
Stephan,Dehmel,19691013,1969,M,44595,Södingstr. 9709
Adam,Bender,20041115,2004,M,47713,Manuela-Meyer-Straße 89/85
Babett,Etzold-naser,19980114,1998,F,04944,Deborah-Zirme-Straße 38/33
Hans-dietrich,Schulz,20070510,2007,M,86214,Martingasse 5-8
Dörthe,Geisel,19780607,1978,F,91669,Imelda-Dietz-Weg 8
Ryszard,Koch-ehlert,19940109,1994,M,66877,Scheuermannweg 11
Sibel,Geißler,19860917,1986,F,82163,Hannchen-Keudel-Ring 423
Siglinde,Schönland,19470306,1947,F,36581,Mangoldallee 67-65
Valeri,Becker,19730704,1973,M,17580,Tintzmannweg 66-42
Jörg-peter,Gröttner,19491226,1949,M,67557,Eleonora-Reinhardt-Gasse 58/77
Jelena,Heydrich,19451005,1945,F,30303,Lachmanngasse 3-8
Nikolaj,Steuer Beng,19900227,1990,M,61637,Lotte-Kallert-Platz 6/2
Denny,Heuser,19470419,1947,M,78020,Gnatzstr. 98-71
Hans,Josef Freudenberger,19971220,1997,M,90841,Mariana-Albers-Platz 59
Mohammad,Roht,19630306,1963,M,30819,Rosina-Gehringer-Allee 8
Eduard,Ackermann,19990422,1999,M,91565,Gutknechtplatz 8-3
Luisa,Häring,19640119,1964,F,23520,Schönlandgasse 69/23
Evangelia,Eberth,19920401,1992,F,59010,Senol-Kostolzin-Straße 9
Alwin,Werner,19560801,1956,M,57367,Kaulweg 8
Dagmar,Lange,20041019,2004,F,72645,Radischgasse 385
Muharrem,Tröst,19450511,1945,M,71585,Weitzelplatz 60
Diethard,Zimmer,19930306,1993,M,50071,Haufferplatz 561
Herlinde,Karge,19580420,1958,F,42714,Bolnbachallee 27/67
Annika,Metz,19590312,1959,F,38188,Andrey-Junck-Straße 30/42
Steffi,Stolze,19580315,1958,F,14290,Rustallee 31-81
Evi,Rust,19841202,1984,F,43820,Hermine-Plath-Straße 43
Adem,Tlustek,19660820,1966,M,68296,Hornigstraße 47/81
Nuran,Zänker,19680316,1968,F,60001,Doris-Kreusel-Ring 82-10
Ryszard,Seidel,19500520,1950,M,92940,Kostolzingasse 546
Annelies,Bolander,19530502,1953,F,03730,Carolina-Dörr-Allee 6635
Heinfried,Benthin,19580602,1958,M,46380,Ortrud-Seidel-Weg 7/6
Katarzyna,Wilmsen,19950910,1995,F,20724,Hövelweg 229
Nicole,Röhrdanz Beng,20051108,2005,F,09415,Benthinring 3929
Emmerich,Hesse,19980806,1998,M,14307,Tomas-Geißler-Straße 10
Ottilie,Henck,19800619,1980,F,44984,Langernring 23-49
Heino,Schmiedecke,19710921,1971,M,62056,Walburga-Johann-Gasse 217
Julian,Koch Ii,19500328,1950,M,49660,Niemeiergasse 6-8
Wolf-rüdiger,Wilmsen-löffler,20070320,2007,M,56004,Bergerplatz 603
Claudius,Ullrich,19520712,1952,M,92610,Zahnweg 189
Hartmut,Löffler Beng,19861026,1986,M,54253,Kensyallee 93/52
Marija,Schacht,19701103,1970,F,97334,Wilmsenstr. 8-9
Conny,Schacht,19710512,1971,U,60895,Tillmann-Wesack-Allee 1-2
Dorina,Kraus,19600501,1960,F,51615,Schusterstraße 1
Fred,Gude,19980819,1998,M,05047,Hahnweg 5/3
Leyla,Gierschner,19660310,1966,F,56630,Klemens-Gieß-Gasse 8
Marija,Binner Beng,19760528,1976,F,67321,Dittmar-Bolander-Straße 4-3
Roderich,Löffler-beyer,19901022,1990,M,95237,Robert-Rudolph-Allee 26/54
Lena,Kreusel,19640719,1964,F,14187,Trommlerstraße 7-2
Friedemann,Putz,19990313,1999,M,18757,Peggy-Neuschäfer-Gasse 335
Aribert,Söding-werner,19671206,1967,M,53858,Ekkehart-Rosemann-Gasse 9
Alexa,Blümel-hänel,19580611,1958,F,77074,van der Dussenweg 7-8
Sylvie,Hesse-renner,19720923,1972,F,31293,Larissa-Kambs-Allee 35/97
Burkhardt,Hornich,19510809,1951,M,29827,Fiebigweg 4
Reinhart,Finke,19800619,1980,M,18476,Janna-Koch II-Gasse 732
Heide-marie,Klingelhöfer,19560715,1956,F,39145,Paffrathstraße 7
Kreszenz,Werner,19630503,1963,F,90660,Dittmar-Beier-Allee 7
Meinrad,Rädel,19560423,1956,M,86592,Mara-Bruder-Allee 2436
