first_name,last_name,dob,year_of_birth,gender,zip,email,phone,address
Monja,Martin,19600725,1960,F,84115,carlbeier@yahoo.de,(04266) 17724,Evangelia-Kohl-Weg 51-73
Türkan,Jopich,19840221,1984,F,77293,dwesack@hotmail.de,+49(0)7790668041,Geislerplatz 9-4
Hiltraud,Liebelt Beng,19640908,1964,F,63081,ante74@gmx.de,+49(0)4847 54184,Gerlachgasse 2/4
Herma,Bärer,19450123,1945,F,63501,umatthaei@gmail.com,(09155) 53328,Wilmsengasse 37-94
Walli,Schuchhardt-gröttner,19760423,1976,M,47441,pzobel@aol.de,(04873) 353148,Cathrin-Fischer-Allee 70/96
Friederike,Salz,19810630,1981,F,66444,dhaenel@yahoo.de,09664 79720,Jesselallee 33
Hubert,Adolph-schulz,19460221,1946,M,77420,kthanel@yahoo.de,(00698) 337034,Warmerstraße 85/10
Stephan,Lindau,19920111,1992,M,81511,hettnerheinz-walter@gmail.com,+49(0)0227549616,Carstenstraße 78/40
Trudi,Fischer,19500729,1950,F,00150,franz-josefaustermuehle@yahoo.de,+49(0)3555 22002,Säuberlichallee 7196
Damaris,Zobel,19471021,1947,F,04390,wiebke32@yahoo.de,+49(0) 891411977,Eckbauerring 4952
Helga,Schüler-weitzel,19610418,1961,F,88538,lonisiering@gmail.com,08922 20376,Steve-Schmiedecke-Allee 31-63
Hakan,Winkler,19530728,1953,M,21337,xwulf@web.de,+49(0)7498216852,Kaulstr. 55-41
Kevin,Junk,20060522,2006,M,61896,handejosefa@hotmail.de,+49(0)6210 65195,Winklerring 7-1
Dagobert,Wulff Beng,19800730,1980,M,85587,schuchhardthans-joerg@hotmail.de,(01706) 82658,Geislerweg 4-5
Iwona,Holt,20050424,2005,F,32005,blochrosl@web.de,+49(0)4378 704880,Heinz-Werner-Hecker-Gasse 3440
Nermin,Mühle,19961124,1996,U,09784,ortwin40@gmx.de,+49 (0) 9123 459462,Tlustekplatz 254
Eva-marie,Trupp,19781229,1978,F,45460,cindy61@aol.de,02047 247659,Johanne-Schmidt-Weg 2
Anatol,Wiek,19580719,1958,M,04882,edda42@gmail.com,02534 561485,Kramerweg 5
Wiebke,Ernst,19650605,1965,F,44093,bertha70@googlemail.com,(00659) 603029,Oestrovskyring 125
Frieder,Jungfer-budig,19771108,1977,M,17483,aynurpohl@gmx.de,0550985303,Koch IIallee 80
Ludmila,Mielcarek,20051026,2005,F,76123,eitelbruder@yahoo.de,+49(0)4579 386332,Annerose-Schlosser-Weg 39-32
Helfried,Margraf,20000807,2000,M,62041,qholsten@googlemail.com,04345 372052,Ibrahim-Pohl-Ring 39
Leokadia,Pergande,19790611,1979,F,40420,holzapfelhenri@gmx.de,+49 (0) 9872 898943,Gitte-Rädel-Allee 9-9
Gülten,Hartung,19630213,1963,F,30206,sraedel@yahoo.de,08480488448,Hilmar-Wilms-Weg 72
Patrick,Rudolph,19900612,1990,M,02519,andrej96@aol.de,+49 (0) 5948 791000,Kuhlallee 97/14
Severin,Häring,19570521,1957,M,65859,cmartin@yahoo.de,+49(0)7440 132334,Mirko-Döhn-Ring 87-99
Berit,Killer Beng,19860226,1986,F,60455,hentschelhedwig@web.de,(01304) 94193,Zobelplatz 79-91
Henner,Neureuther,19690105,1969,M,00482,sinatrapp@gmail.com,+49(0)1610453784,Loosweg 7
Jaroslav,Boucsein,19611129,1961,M,53124,thaering@gmail.com,+49(0)1655 56117,Roskothgasse 4/6
Michel,Wulf,19921019,1992,M,98466,xriehl@web.de,+49(0)9817 01816,Losekannallee 2/6
Sigrun,Bohnbach,19670323,1967,F,74210,gertrude22@gmx.de,+49(0)5981 054296,Schomberstraße 98/44
Wera,Barth,20060711,2006,F,60798,kaestersebastian@googlemail.com,+49(0)1016 66830,Kranzplatz 8-4
Matthäus,Gnatz,19971014,1997,M,71073,pschleich@yahoo.de,(01854) 397540,Schleichweg 8-2
Emma,Neuschäfer,19761026,1976,F,97841,lheydrich@gmx.de,+49(0)0045 180977,Sauerweg 4-7
Valerij,Hendriks-bloch,19990925,1999,M,26503,karoline68@googlemail.com,(05304) 41247,Scheuermannplatz 1-8
Gerhard,Heuser Beng,19580402,1958,M,27985,spiesskornelia@googlemail.com,+49 (0) 8555 578642,Herrmanngasse 2236
Anatolij,Dobes,19600914,1960,M,23234,etroest@web.de,+49(0) 840328500,Eleonora-Butte-Ring 988
Helen,Kitzmann,19890927,1989,F,02418,ralph64@gmail.com,01572 508970,Sven-Seifert-Straße 76-18
Recep,Jacob Beng,19600709,1960,M,62182,gerd85@aol.de,(00974) 03285,Gunter-Oderwald-Ring 126
Dorina,Pärtzelt,19480808,1948,F,26767,beckmanngrazyna@hotmail.de,(05046) 902494,Schomberstraße 1
Marica,Kramer-karz,19620126,1962,F,98406,leokadianaser@gmx.de,03954356697,Josephine-Huhn-Allee 8/8
Lia,Zirme,19810110,1981,F,62421,sigrid58@yahoo.de,(08371) 01283,Preißallee 9
Dimitri,Pölitz,19500301,1950,M,95159,gutefrancesca@web.de,(03641) 596496,Nikolas-Ritter-Gasse 2/2
Heiko,Meister,20041126,2004,M,74296,rennerhansjoachim@gmx.de,+49(0)2947 940828,Eimerring 11/68
Michaele,Keudel,19480821,1948,F,64231,alexej59@googlemail.com,+49(0)0784 100601,Korbinian-Scheel-Gasse 13/50
Lili,Jungfer,19510808,1951,F,48203,doerrkilian@gmx.de,+49(0)8096 52767,Karzring 84
Theda,Warmer,19480906,1948,F,61921,britameister@hotmail.de,+49(0)5334003637,Maike-Drewes-Allee 44/53
Vlado,Nerger,19661229,1966,M,29107,tlustekmahmoud@gmail.com,(02882) 58562,Nathalie-Kusch-Gasse 2-1
Hans-rainer,Stroh,19780220,1978,M,06282,elenakitzmann@googlemail.com,+49(0)9327207771,Rudolphgasse 54
Friedl,Reinhardt,19670704,1967,U,75451,hans-josefwaehner@hotmail.de,+49 (0) 8302 457699,Klaus-Etzold-Allee 44
Fredi,Rädel,19561109,1956,M,78047,stumpfcarolin@aol.de,(03503) 93611,Hartmannstraße 2
Hans-heinrich,Müller,19611221,1961,M,90977,iweimer@yahoo.de,0335328054,Hethurplatz 324
Arne,Hecker,19600630,1960,M,08693,hesermax@hotmail.de,(06085) 82656,Kazim-Schenk-Straße 57
Klaus-jürgen,Hornich,19860715,1986,M,64225,naserclaudia@gmx.de,05391032706,Hövelplatz 94-38
Ottomar,Cichorius,19500415,1950,M,15294,spiessekkehard@gmx.de,+49(0)5471005062,Anny-Börner-Straße 8-9
Erhard,Bohnbach,19930726,1993,M,35398,ziegerterica@aol.de,06332032547,van der Dussenstr. 57-67
Rebecca,Kaul,19460301,1946,F,11116,xlindner@gmx.de,+49(0)0532 567469,Ljudmila-Henk-Allee 95
Salih,Gude,19540227,1954,M,02169,elif07@googlemail.com,0317703933,Christophstr. 42-26
Arif,Schüler,19691119,1969,M,42495,noraheinrich@googlemail.com,+49 (0) 7954 708062,Heringweg 35/81
Lieselotte,Ruppersberger,20060812,2006,F,99978,trappzenta@googlemail.com,+49(0)6877 258552,Bolanderallee 83-41
Alina,Pergande,20000401,2000,F,75531,thedagiess@hotmail.de,00119 06180,Eckbauerplatz 78-72
Thies,Christoph,19790124,1979,M,77805,salvatore07@gmx.de,(01611) 63375,Ditschlerinring 8/1
Britta,Bender,20031001,2003,F,37130,hoelzenbechergudrun@gmx.de,07220679990,Sofia-Kraushaar-Platz 143
Maria-luise,Hamann,19701022,1970,F,53428,harold94@aol.de,+49 (0) 7800 841730,Dörschnerweg 52-75
Cemal,Schuster,19681014,1968,M,66998,scheibedanilo@gmx.de,05851 194757,Ludwina-Neuschäfer-Allee 45-34
Henry,Schlosser,19710423,1971,M,07797,grzegorzhein@aol.de,+49(0)4334 35918,Bohlanderstr. 8
Xenia,Ortmann,19910425,1991,F,10448,metin18@gmx.de,05506 81252,Bohnbachring 8864
Andrej,Drubin,20020613,2002,M,49105,lmeister@aol.de,+49(0) 556871390,Kösterplatz 9-8
Almut,Weimer,19511004,1951,F,80247,tomislavpeukert@hotmail.de,+49(0) 902724628,Hans-Eberhard-Heuser-Ring 70-17
Timo,Graf,20060408,2006,M,33167,slavicahertrampf@aol.de,+49(0)7106583487,Ingrid-Schuchhardt-Gasse 6-7
Jozef,Schäfer,19820618,1982,M,09089,weisswendelin@aol.de,+49(0) 712588592,Eberhard-Heintze-Allee 11
Samir,Margraf-ziegert,19680511,1968,M,44958,johan49@web.de,+49(0) 477104557,Kohlallee 33/95
Milan,Meister,19670623,1967,M,57386,wernecketamara@aol.de,+49(0)9734 80331,Beerstraße 58/56
Sophie,Hartung-mangold,19600107,1960,F,88962,hans-willi71@gmx.de,+49 (0) 1752 529108,Trubingasse 3-8
Gertrud,Eimer-striebitz,19930504,1993,F,70127,trudespiess@googlemail.com,(09869) 021406,Hans-Bernd-Berger-Weg 9/6
Eberhard,Roht,19680612,1968,M,93064,zwarmer@gmx.de,02797664087,Ron-Scholtz-Platz 15-18
Ildiko,Wilms,19840203,1984,F,94986,hans-dieterreising@gmx.de,+49 (0) 7000 840296,Selim-Martin-Ring 48-27
Vincenzo,Eberhardt,19951222,1995,M,16128,wallisauer@yahoo.de,(09207) 10165,Huhnplatz 54/61
Ljudmila,Kuhl-buchholz,20021027,2002,F,17876,kbirnbaum@gmail.com,08540042733,Seifertplatz 85/76
Heinz-jürgen,Hörle,19530924,1953,M,56467,cdrubin@gmx.de,+49 (0) 0243 647274,Schmidtkeallee 1521
Irmingard,Geisler,19740416,1974,F,22575,hauffergerwin@gmx.de,04953012652,Anna-Stroh-Platz 17-42
Hans-jürgen,Gunpf,19831017,1983,M,89591,mbutte@gmx.de,08169 064136,Scholtzstr. 3/4
Andres,Ernst,19881122,1988,M,43934,doerschnerlisette@hotmail.de,+49 (0) 4664 692542,Aribert-Schäfer-Ring 5
Klaus-günter,Ernst,19660328,1966,M,70489,seipstephanie@yahoo.de,(05327) 030729,Schuchhardtplatz 227
Engin,Wirth-bien,19451209,1945,M,66945,antejungfer@web.de,+49(0)9761 754736,Zoran-Jäntsch-Platz 2
Jerzy,Naser,19700620,1970,M,82283,hreichmann@web.de,04803 21693,Traute-Hermann-Straße 58/89
Marianna,Hesse-barkholz,19560221,1956,F,97936,hans-dieter39@gmail.com,03980154324,Hans-Jochen-Girschner-Platz 14-31
Jonathan,Bolzmann,19970112,1997,M,61327,andrzejeigenwillig@gmail.com,05891 41611,auch Schlauchinstraße 1/2
Giovanni,Albers,19620516,1962,M,92441,hiltrud42@web.de,(06287) 853133,Liebeltstraße 52-45
Francesco,Eberhardt Beng,19451228,1945,M,35887,ering@web.de,+49(0)6184011475,Löchelallee 6919
Birgitt,Loos-junk,19750515,1975,F,82913,karl-hans45@yahoo.de,08377 01475,Johanne-Zänker-Ring 3
Curt,Kabus,19661206,1966,M,15673,pasqualebloch@aol.de,+49(0)6004 88668,Nurettin-Preiß-Ring 98/45
Karolin,Rädel,19680727,1968,F,69394,esteinberg@yahoo.de,03175637292,Loosweg 0
Mohammed,Cichorius,19790903,1979,M,05826,hofmannmetin@web.de,+49(0)9024 553803,Eckart-Johann-Gasse 664
Jurij,Etzold,19500302,1950,M,41868,ottmar71@googlemail.com,09655 83549,Alexandra-Wirth-Ring 48-89
Ayten,Aumann Beng,19691018,1969,F,26007,jesseledelgard@googlemail.com,02936 160868,Etzoldstr. 34
Sandy,Trüb,19630622,1963,U,52403,vroht@web.de,+49 (0) 0642 315210,Reisingallee 9847
Krista,Heuser,19451106,1945,F,60589,wolfgunpf@yahoo.de,+49 (0) 5744 127322,Christina-Tlustek-Platz 8-2
Marlene,Koch Beng,19770105,1977,F,99302,paolojunk@hotmail.de,+49(0)8527 424256,Gerda-Kambs-Weg 97
Hakan,Kühnert,19671219,1967,M,25952,ortrunhiller@gmx.de,00259 96100,Gudula-van der Dussen-Platz 7-1
Katherina,Mans,19921010,1992,F,12996,artur01@hotmail.de,0679786591,Warmerallee 950
Sina,Sölzer,19670718,1967,F,63660,zhaase@hotmail.de,+49(0)4672209006,Bohnbachweg 507
Paulo,Scholtz,19961114,1996,M,84611,banders@googlemail.com,+49(0)1105522440,Nadine-Müller-Allee 41/35
Margaret,Noack-mitschke,19610302,1961,F,03768,tobiasdowerg@web.de,+49(0)9414074701,Nohlmansweg 6735
Hanns,Fechner,19941031,1994,M,05042,ghamann@web.de,01522 423154,Dussen vanplatz 8/8
Friedrich-karl,Ring,19901216,1990,M,70916,xknappe@googlemail.com,(07336) 463908,Branka-Bender-Weg 6/6
Friedlinde,Mentzel-wohlgemut,19750119,1975,F,98192,efischer@googlemail.com,+49(0)6467 50409,Ruppersbergergasse 7120
Rigo,Trubin Beng,19890827,1989,M,60868,troestannemarie@aol.de,(01546) 389914,Junckenring 36/58
Lissi,Wernecke,19980619,1998,F,09895,lschweitzer@aol.de,01948 695303,Rittergasse 22-13
David,Junk,19970425,1997,M,73251,vdoerschner@gmail.com,06393 766161,Bärbel-Hering-Weg 1
Isidor,Vogt,19630628,1963,M,21982,fredericrust@gmail.com,+49(0)0377541408,Natalie-Schottin-Platz 6
Ulf,Kühnert,19571015,1957,M,11865,baehrhans-joerg@hotmail.de,04600545567,Bolnbachallee 50
Klaus-jürgen,Nohlmans-barth,19981114,1998,M,26980,anke45@web.de,+49(0) 244793551,Trappstraße 98-40
Ulrich,Seifert,19701221,1970,M,02119,daniel00@gmail.com,(05745) 59449,Tröststr. 5
Annemarie,Häring Beng,19930601,1993,F,27296,ejunck@yahoo.de,(07441) 384858,Atzlerstr. 6-6
Christiana,Eberhardt,19630521,1963,F,86528,stefanmetz@aol.de,+49(0)0323 697785,Höfigstraße 5-2
Diethard,Wieloch,19711015,1971,M,94509,kerstinkostolzin@aol.de,+49 (0) 4404 368347,Silke-Bonbach-Straße 14
Max,Karge Beng,19710426,1971,M,15905,phuebel@web.de,05722 57801,Herta-Bolnbach-Platz 7352
Christa-maria,Fechner Beng,19720902,1972,F,53086,elvira15@yahoo.de,(06585) 208379,Margit-Birnbaum-Allee 93/58
Hugo,Ebert,19610902,1961,M,66182,zbigniew41@gmail.com,+49(0)5005 50268,Gloria-Gumprich-Platz 79-15
Anna-maria,Ruppert,19680702,1968,F,57900,kabusdoreen@gmx.de,(01032) 916249,Rochus-Bauer-Allee 6-1
Hilmar,Kühnert,19990327,1999,M,69412,yzorbach@googlemail.com,0474323284,Irmela-Wiek-Allee 34-22
Henrike,Steckel Beng,19580812,1958,F,80093,tmatthaei@yahoo.de,(07434) 23999,Konstanze-Hertrampf-Straße 2144
Wiebke,Beckmann,19881231,1988,F,83143,klingelhoefersylke@aol.de,(02719) 384147,Nuran-Eberhardt-Weg 42
Emilie,Jäkel,19611115,1961,F,57219,heinrichadalbert@web.de,07345485245,Budigring 1592
Hiltraud,Adler,19800216,1980,F,31792,h-dieter64@web.de,07561 606987,Hans-J.-Barth-Allee 36
Herbert,Fischer,19780321,1978,M,41352,jaekeljaqueline@yahoo.de,+49 (0) 4435 614216,Hermann Josef-Säuberlich-Platz 5
Marlies,Scheibe,19760103,1976,F,32989,btintzmann@web.de,06902065078,Roskothstraße 82/93
Arnd,Metz,19960922,1996,M,36522,junitzhans-guenter@gmail.com,04038623360,Isolde-Hesse-Gasse 9
Wolf-dietrich,Linke,19970914,1997,M,98101,katherina21@hotmail.de,06241 17931,Grzegorz-Lindner-Ring 6711
Remo,Stiffel-thies,19730310,1973,M,51358,gabriel37@gmail.com,+49 (0) 4695 729998,Mudestr. 24
H-dieter,Kambs,19851224,1985,U,30748,mattiaskranz@aol.de,+49 (0) 0431 809821,Meyerstraße 22
Gilda,Hettner,19520205,1952,F,44981,hillersuzanne@hotmail.de,(07847) 87711,Carmela-Mülichen-Straße 577
Friedo,Butte,19591126,1959,M,30611,dehmelchristina@hotmail.de,+49(0)9404 73623,Edwin-Peukert-Allee 4/2
Karl-friedrich,Grein Groth,20050727,2005,M,66009,muellermilan@gmx.de,+49(0) 489419752,Stumpfallee 37-98
Valeska,Adler,19771006,1977,F,09295,margitahauffer@gmail.com,0644797970,Rustring 442
Steve,Jessel Beng,19700117,1970,M,83432,oradisch@hotmail.de,03490 076311,Janos-Wagenknecht-Allee 28-11
Rena,Reuter,19890930,1989,F,66601,dowerggoetz@gmail.com,02268 68160,Zimmerstraße 7-7
Albrecht,Weimer,19510315,1951,M,14250,edit89@aol.de,+49 (0) 1930 452504,Stavros-Ehlert-Straße 4/6
Kurt,Barth-adler,19660707,1966,M,62667,karl-ludwigbiggen@gmail.com,+49(0)3525 301819,Jozef-Beckmann-Gasse 6
Vera,Fiebig,19460901,1946,F,03345,heckercarl@googlemail.com,+49 (0) 9564 824338,Diane-Gute-Allee 41/91
Johanne,Eigenwillig,19680204,1968,F,38687,geislergabriel@yahoo.de,+49(0) 069663291,Heiko-Boucsein-Allee 8
Emilia,Müller,19670531,1967,F,33451,christophfolkert@yahoo.de,02091 289112,Steffi-Hecker-Gasse 51
Patricia,Heinrich,20070102,2007,F,22502,useifert@yahoo.de,(04536) 89420,Heusergasse 3238
Alexander,Kade,19861010,1986,M,32176,klaus-guenterthanel@web.de,0872013101,Rotraud-Hofmann-Straße 1
Luisa,Freudenberger,19910510,1991,F,98282,ludwig62@gmx.de,+49 (0) 0825 393814,Ladeckring 84
Alice,Weimer-lange,19701001,1970,F,26989,sagerkunigunde@yahoo.de,0559783056,Andrzej-Stroh-Straße 9/8
Ester,Schulz,19450903,1945,F,72517,jkoch@web.de,(09066) 122152,Sigismund-Weinhage-Straße 6/6
Ante,Weimer,19980723,1998,M,54756,jakobscholz@web.de,09237 886413,Annekatrin-Bloch-Ring 34/69
Gertraude,Eckbauer-hentschel,19720826,1972,F,15637,nuran93@gmx.de,05940 827490,Gutknechtweg 237
Siegbert,Beier,19490317,1949,M,21850,giesscatharina@web.de,+49 (0) 3074 180353,Kranzring 71/74
Ernst-august,Rogner,19681016,1968,M,61489,schwitalhella@web.de,(01663) 144028,Kästerstraße 656
Albina,Börner,19870105,1987,F,17035,gutethilo@googlemail.com,0919018941,Isolde-Kabus-Gasse 62/81
Kemal,Dussen Van,19951028,1995,M,59222,qlindau@googlemail.com,+49(0) 604416276,Gunhild-Plath-Allee 3765
Wolfram,Tschentscher,19510626,1951,M,37861,mzimmer@googlemail.com,(09484) 216866,Wähnerstraße 6/4
Alicia,Fischer,19520321,1952,F,47350,scheibesuekrue@hotmail.de,01510 473510,Reuterweg 387
Gabriel,Wagenknecht,19570616,1957,M,62958,wolfhard22@hotmail.de,+49(0) 339194302,Finkeplatz 1365
Nikolaj,Zirme Beng,19660730,1966,M,64882,zbiggen@yahoo.de,05879 194547,Gerold-Schüler-Weg 7/5
Sinaida,Junitz,19700115,1970,F,37829,trappemilia@hotmail.de,08537 563779,Ludmilla-Otto-Gasse 848
Nadja,Jessel,20021125,2002,F,39843,kochsilja@googlemail.com,+49(0)4702079022,Wagenknechtweg 189
Leopold,Holzapfel,19920504,1992,M,12024,karl-heinrich95@hotmail.de,+49(0)9272 671067,Gerhard-Mentzel-Gasse 6-5
Anna-marie,Weller,19880328,1988,F,01033,zaenkersaban@gmail.com,+49 (0) 0849 227163,Larissa-Austermühle-Platz 2
Tony,Roskoth,19890711,1989,M,10206,scheibetomislav@hotmail.de,(04120) 858920,Kreinring 52
Jerzy,Ziegert,20060819,2006,M,78025,heimo22@yahoo.de,0291242447,Seifertgasse 4267
Vitali,Schinke,19900802,1990,M,69216,bauch-schlauchin@hotmail.de,(09002) 881492,Götz-Tröst-Straße 59/13
Matthäus,Ullrich,19840326,1984,M,93012,paulinaboerner@googlemail.com,+49(0) 824230619,Bruderring 8-2
Claus-peter,Zobel-wulff,19930208,1993,M,35730,boucseinelfriede@hotmail.de,+49(0) 580067732,Müllerstr. 3981
Jo,Jäntsch,20070114,2007,U,65600,ibirnbaum@gmail.com,+49 (0) 7133 732623,Hamannstraße 1375
Dora,Geißler-thies,20040315,2004,F,50050,dimitrihecker@aol.de,(01495) 656703,Ziegertweg 61/23
Roswitha,Stroh,19981030,1998,F,91001,qlindau@aol.de,09754422356,Dariusz-Textor-Weg 23
Annelise,Römer,19490714,1949,F,68207,coralinke@web.de,+49(0) 838545358,Wilmsallee 90-25
Jens,Binner,19941024,1994,M,94391,severinmitschke@gmx.de,+49(0) 514269003,Fliegnerstr. 2/9
Klara,Pieper Beng,19531214,1953,F,04595,kheidrich@gmail.com,+49(0) 027959677,Kösterallee 92-86
Rosa-maria,Fliegner,19990311,1999,F,52071,gunhildschottin@yahoo.de,00064429235,Benderstr. 6624
Marijan,Loos,19770624,1977,M,53019,janinagnatz@hotmail.de,01880 684018,Arnd-Zimmer-Straße 8-3
Pasquale,Tschentscher-zimmer,19760423,1976,M,65307,christinaschweitzer@yahoo.de,0776490518,Heinz-Willi-Ladeck-Allee 98-87
Horst-günter,Etzler,19760707,1976,M,59484,bjessel@web.de,(04296) 96539,Luzie-Hering-Allee 1152
Nikolaos,Ditschlerin,20021020,2002,M,86855,giessmarlis@aol.de,(02137) 288956,Mehmet-Ullmann-Weg 79
Hanspeter,Anders,19770306,1977,M,98241,tsontag@gmx.de,03395286329,Christophring 6/3
Tom,Anders,19861209,1986,M,55522,wilmatrubin@yahoo.de,0243312641,Oderwaldplatz 54
Rebekka,Gierschner,19740614,1974,F,23910,stevesteinberg@gmail.com,+49(0) 777037094,Hethurstr. 3/7
Madeleine,Kreusel,19471205,1947,F,41562,gotthold49@hotmail.de,+49(0)0698 753304,Oswald-Dörr-Weg 2/9
Nuray,Täsche,19750915,1975,F,95944,dgirschner@web.de,03777 223132,Mendering 89/75
Anny,Hölzenbecher,19460120,1946,F,61495,ndietz@googlemail.com,03668 38617,Beate-Blümel-Straße 4/4
Stefan,Reichmann,19950502,1995,M,35030,ottilieotto@aol.de,0474216167,Ebertweg 580
Heiner,Heß,20001110,2000,M,20377,ullmannhella@hotmail.de,(00364) 641684,Rädelweg 5-7
Christoph,Schmidtke-striebitz,20060609,2006,M,65716,oeigenwillig@gmx.de,07307542439,Metzweg 109
Gertraut,Henk Beng,19900602,1990,F,67304,emanuel43@googlemail.com,(00343) 97914,Schollgasse 3-7
Oswin,Stoll,19571122,1957,M,27808,adriana73@yahoo.de,0755643890,Kösterplatz 8-8
Gretel,Henck Beng,19990922,1999,F,56466,wchristoph@hotmail.de,03591799459,Rocco-Kuhl-Straße 749
Aldo,Pergande,19740801,1974,M,83274,bweihmann@googlemail.com,+49(0) 886741535,Alexandra-Trub-Weg 8/2
Jurij,Vollbrecht,19510822,1951,M,78482,huebellidija@hotmail.de,+49(0)7324 57985,Dorothe-Ruppert-Platz 1/4
Irma,Butte,19690817,1969,F,35263,hoefigfranz@gmx.de,+49(0) 248300229,Mina-Ernst-Straße 6/6
Jasmina,Holt,19491016,1949,F,13937,nadjaebert@aol.de,+49(0)2142774849,Aumannstraße 8577
Zlatko,Thanel,19851005,1985,M,64317,gerfriedhecker@googlemail.com,0773602605,Heinz-Wilhelm-Wohlgemut-Allee 4937
Aleksandr,Tröst,19931209,1993,M,81248,ingeborgcarsten@web.de,+49(0)9905 11413,Kambsplatz 519
Melita,Kraushaar,20040408,2004,F,85944,paffrathcaroline@aol.de,0232973846,Achim-Stahr-Gasse 7
Gerhardt,Schinke,19750922,1975,M,27152,cosimo12@googlemail.com,09978 82279,Weitzelplatz 7044
Toralf,Zorbach,19900425,1990,M,40245,wdietz@hotmail.de,03674630840,Jähnweg 8-4
Mechtild,Schmiedt,19540222,1954,F,69884,pwohlgemut@gmail.com,09309 863114,Rennerallee 2
Meike,Ritter,19840115,1984,U,42539,bonbachhilmar@aol.de,+49(0) 922013403,Heckerstraße 13-88
Eckehard,Beer,19810922,1981,M,46343,virginiamohaupt@hotmail.de,0942051902,Schuchhardtplatz 30
Pierre,Paffrath,19880815,1988,M,99284,rotraut74@gmail.com,05277 14698,Mark-Hauffer-Platz 458
Stefania,Spieß,20030112,2003,F,65933,steynadin@aol.de,08600283188,Hanno-Gehringer-Straße 19
Balthasar,Wohlgemut,19950709,1995,M,59688,marcella99@hotmail.de,03050 89482,Lindauweg 48-74
Iwan,Stumpf Beng,19541204,1954,M,92868,iherrmann@aol.de,+49 (0) 5075 925117,Mirella-Schweitzer-Platz 2333
Nadeshda,Holsten,19890417,1989,U,69611,cichoriuselfriede@gmail.com,06326 790401,Junckstraße 707
Waltraut,Mälzer,19620325,1962,F,03759,raik10@web.de,(08228) 28754,Kreingasse 4/8
Ulrike,Heser-wilms,19481001,1948,F,69781,frank-michaelspiess@web.de,06932 147134,Valentina-Barth-Weg 27
Zenta,Schuchhardt,19490120,1949,F,52146,stiebitzwendelin@googlemail.com,+49(0)2956 05007,Roger-Söding-Weg 207
Heide,Metz,19950210,1995,F,20307,speerirmgard@gmx.de,0086053299,Maurice-Seifert-Platz 95/45
Dagobert,Kusch,19761212,1976,M,40029,linda55@hotmail.de,07831 323248,Rosemannweg 466
Bruno,Haase,19981117,1998,M,99548,knutmatthaei@gmail.com,+49(0)8599 05033,Heidrichstraße 6/7
Knut,Stolze Beng,19480718,1948,M,85457,gregorgude@gmail.com,+49(0)2636772598,Evelin-Eckbauer-Platz 956
Eugenie,Barth,19821014,1982,F,17595,paertzelthelene@hotmail.de,01775 60833,Henkweg 69-28
Fredi,Gierschner,19490118,1949,M,02604,atzlerklaere@gmail.com,+49(0)1292161189,Frankegasse 6/3
Annemie,Pruschke Beng,19630218,1963,F,19376,ojuncken@web.de,06660195392,Gotthardgasse 6-5
Ilhan,Boucsein,19980515,1998,U,08174,mohauptphilippe@googlemail.com,+49(0)7537 289510,Emmi-Ebert-Platz 56-87
Arno,Cichorius,19531216,1953,M,42917,zzobel@aol.de,(04849) 53904,Siglinde-Oestrovsky-Allee 782
Natalie,Peukert,19620216,1962,F,76886,nhahn@web.de,00857924426,Ludwina-Tlustek-Allee 16-90
Margarete,Plath Beng,19671230,1967,F,11026,pieperfriedrich@web.de,+49(0) 063878682,Berthold-Zänker-Platz 64/21
Fredi,Dussen Van-holt,19970101,1997,M,22114,ojaentsch@hotmail.de,+49(0)5316615773,Hoffmannweg 78-52
Jessica,Drubin,19720417,1972,F,35289,gudula45@hotmail.de,06052 88706,Elisabeth-Kramer-Allee 2558
Edith,Anders,19590603,1959,F,06237,schollsimone@hotmail.de,+49(0) 497917718,Bolnbachallee 8384
Bodo,Blümel,19701216,1970,M,30162,ivo08@yahoo.de,(07996) 784954,Wolfgang-Mitschke-Allee 286
Leszek,Zänker,19780521,1978,M,46845,mathilde67@yahoo.de,+49 (0) 1890 650544,Hahnallee 558
Cora,Gerlach,19760531,1976,F,28902,kjopich@web.de,+49(0)7038119969,Roseallee 85
Ralph,Gorlitz,19920722,1992,M,08284,wbloch@googlemail.com,+49(0) 963231472,Toralf-Junitz-Weg 550
Gerti,Freudenberger Beng,19780923,1978,F,58069,gundulasoeding@gmx.de,04789 11176,Adelheid-Häring-Allee 5
Wieland,Wende,19540106,1954,M,33139,hans-herbertlangern@yahoo.de,+49(0)3684 17115,Zita-Patberg-Platz 727
Rafael,Christoph,19821216,1982,M,52432,birthemueller@yahoo.de,04486 908984,Anneli-Faust-Allee 212
Henrike,Wagner,19820827,1982,F,44326,davidsfranka@web.de,02060970451,Döringstraße 8-1
Pauline,Scholl-söding,19880905,1988,F,53857,josthoerle@googlemail.com,+49(0)5895 56078,Rosemanngasse 41
Maximilian,Binner,19451124,1945,M,15010,kasimir98@gmail.com,+49(0)9665 005847,Zimmerallee 1
Yasmin,Bähr,20050123,2005,F,00394,hoffmannljiljana@aol.de,0637795557,Johannstr. 64-66
Nelli,Jopich,19910223,1991,F,17639,burghard21@aol.de,+49(0)9925 58623,Wagnerplatz 8
Franz,Van Der Dussen,19610817,1961,M,06208,leonardo75@gmx.de,+49(0) 974155930,Slavica-Walter-Gasse 65
